¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(338.00, 7.71, 339.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30421
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91618
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158216
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386245
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633089
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877921
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12651
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39526
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686619
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009727
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365828
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742359
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85692
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082849
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528219
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01257
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56919
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11659
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65479
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32707
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32247
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40792
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07712
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23235
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55463
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26536
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155212
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382958
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629576
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879057
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127738
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396587
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688043
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014174
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372215
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758573
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.784796
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100789
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.548017
º(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03441
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58849
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16591
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69829
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34663
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30718
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41619
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03596
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76253
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41102
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4624
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152287
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37982
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626131
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880435
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12923
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398183
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689818
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018918
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378967
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.650307
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.697134
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.119381
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.568538
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06032
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60864
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21685
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75431
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38402
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29304
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45105
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99725
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70478
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25097
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63371
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149426
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376714
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62278
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882055
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131004
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400061
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691856
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023963
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386109
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.528848
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.697613
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.138624
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589783
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08711
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62963
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2616
»(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81216
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42295
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28003
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44553
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96098
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65007
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09448
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69328
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146664
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37374
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619545
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883957
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133018
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402297
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694237
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029246
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393621
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.435523
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.701976
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.157148
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.611756
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11426
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65284
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28618
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87187
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47843
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26816
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43147
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92168
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59842
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94142
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72683
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143987
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370819
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616394
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883052
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135352
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404779
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697725
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034874
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333647
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.358021
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.706783
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.152727
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.634468
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13947
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68463
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31173
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93348
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54663
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26691
½(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41875
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87692
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54972
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34075
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72622
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141353
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368008
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613344
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879733
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137929
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407584
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703121
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040757
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225958
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314025
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.712037
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151947
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657917
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16551
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71745
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33826
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99703
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61701
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31611
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40738
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83227
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50397
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23565
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62839
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138826
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365274
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610376
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876496
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140813
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410697
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708745
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046946
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11879
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319198
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717734
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.158253
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.682114
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19239
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7513
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36577
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06255
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68962
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38821
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39734
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71593
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46112
¸(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18887
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136379
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362648
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607512
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873413
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143944
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41409
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714677
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027299
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.037507
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.324775
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723878
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165051
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.692623
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2201
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78619
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40288
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1264
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76451
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47172
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38863
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63561
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20611
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14525
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96516
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134056
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360072
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604735
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870407
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147367
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417803
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720881
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912639
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959012
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327297
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.730466
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.172346
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.689157
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24867
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82215
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44315
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15989
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84173
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55789
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7683
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55874
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00833
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87615
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34978
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131764
¶(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357618
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602057
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867496
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151075
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421792
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727334
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80273
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958791
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33058
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737503
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.180136
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.686072
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2781
(338.00, 7.71, 339.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85747
