¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ù(346.67, 7.02, 363.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943947
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007936
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273567
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565117
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886488
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242429
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638739
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082603
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.583008
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151363
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.802375
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54602
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39208
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56354
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98286
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89601
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4816
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64218
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01314
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279272
¤(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571391
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893425
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250136
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647349
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09228
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593961
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.163858
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.807408
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54236
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38281
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55242
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96922
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88857
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40972
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57938
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018249
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284869
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577552
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900235
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257702
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655802
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.101783
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604718
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.166961
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.804008
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53842
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37304
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54069
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95487
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8698
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30788
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52086
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023258
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290361
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583596
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906917
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265126
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664098
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111111
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606441
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.163792
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.800371
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5342
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36277
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52833
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93979
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84933
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20856
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53594
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028167
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295742
£(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589518
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.913466
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272405
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67223
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111864
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.603472
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.160416
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.796496
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52971
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35202
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51543
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92399
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82722
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11169
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55109
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032974
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301012
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595321
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919881
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279534
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.672323
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109074
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600324
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.156834
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.792386
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52495
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34074
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50191
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90747
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71606
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01727
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56643
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03768
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30617
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600998
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926162
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279208
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669694
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106124
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.596994
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.153046
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788041
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51992
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32901
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4878
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89026
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60189
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92522
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58186
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042281
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311214
¡(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606551
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925598
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276722
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.666924
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103017
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593486
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.149055
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.783463
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51461
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31679
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47316
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87238
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48962
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83551
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59744
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046775
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316142
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605896
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923241
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.27411
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664013
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099752
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589799
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144862
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778653
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50904
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3041
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45792
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85379
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3793
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74811
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61312
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051162
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315503
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603656
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920771
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271372
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660961
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096331
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.585938
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.14047
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.773613
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5032
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29094
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44213
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8345
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31063
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74909
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60587
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050632
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313374
¢(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601316
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918191
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268509
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657771
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092754
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.581902
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.135879
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.768349
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4971
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27204
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41594
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81457
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29743
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8112
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57984
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048602
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311152
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598876
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915498
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265525
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653646
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.086981
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.5741
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.125556
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.754858
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47957
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24829
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38752
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79394
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28463
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87376
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55505
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04317
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304496
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590788
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905727
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253763
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640306
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072033
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.557237
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.106389
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.732887
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45994
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22421
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35863
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77268
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27229
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93678
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53158
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034957
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295514
£(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580925
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894851
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241711
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626883
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056992
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540272
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.087113
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.710798
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44631
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19973
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33656
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75081
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26036
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00025
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50939
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026687
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286469
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570996
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883904
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229584
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613378
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041862
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523212
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.067736
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.69297
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43239
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17491
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31567
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72829
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24886
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06418
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48849
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018362
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277367
(346.11, 7.13, 364.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561004
