¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85883
(324.10, 7.21, 396.58) (322.82, 1.24, 371.00) (0.81, 2.16, 0.81) Human 10.96632
(324.10, 7.21, 396.58) (322.82, 1.24, 371.00) (0.81, 2.16, 0.81) Human 10.95962
(324.10, 7.21, 396.58) (322.82, 1.24, 371.00) (0.81, 2.16, 0.81) Human 11.02602
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371508
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627996
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907359
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212819
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548049
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917589
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31447
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751265
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238325
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888298
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65582
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55359
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19537
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90178
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69793
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89382
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51473
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41849
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373569
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630211
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909796
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215479
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550976
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917922
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311384
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747783
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234466
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865275
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.629
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47423
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14565
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85017
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63957
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75475
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53097
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43362
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375621
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632427
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912239
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218132
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553904
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915152
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308341
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744406
ƒ(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230682
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84204
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60197
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38566
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07243
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79014
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58261
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04712
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56073
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44332
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377656
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634635
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914665
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220781
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556475
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912452
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305357
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741049
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226942
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818647
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5747
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2987
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00068
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70944
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50999
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09738
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60866
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45256
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379675
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636847
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917063
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223418
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554045
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90978
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30238
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737793
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223272
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795018
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54726
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21339
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9234
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63042
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42054
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97745
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65605
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46139
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381703
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63907
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919467
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226045
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553798
ÿ(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907166
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299486
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734568
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219681
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771255
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51076
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12971
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82858
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55305
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33301
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25695
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70296
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4698
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383717
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64128
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92185
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228693
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560322
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911288
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298146
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7314
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216165
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759905
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43771
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0476
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73562
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47733
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24739
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28303
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74926
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47778
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385738
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643422
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924237
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231283
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56687
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918492
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306092
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735394
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21336
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755992
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36595
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96703
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6445
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40315
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16367
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30832
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77648
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48533
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387729
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6456
„(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926635
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233898
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571236
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925783
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314164
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744324
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223344
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759876
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29602
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88795
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55517
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31205
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36538
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3149
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77168
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49243
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389725
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647758
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928986
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236489
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574102
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933151
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322273
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753353
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233442
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771212
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24218
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82058
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47064
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21248
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81549
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31255
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76224
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49911
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3917
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64992
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93135
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239044
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576941
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940579
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330522
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762457
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243615
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74548
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19571
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76136
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40391
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13058
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29083
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30871
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75216
†(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50537
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393687
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652086
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933671
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241618
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579758
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948094
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338783
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771699
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253893
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716968
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1644
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70317
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33842
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05633
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69738
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30333
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74149
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51119
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395652
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65422
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935994
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244191
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582576
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955662
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347194
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780983
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264286
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689184
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13392
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.646
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27413
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98345
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06083
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36304
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73329
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51651
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397579
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656322
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938339
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246724
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585358
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958823
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355652
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790379
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258707
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662025
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10413
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59082
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21103
(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91202
„(324.10, 7.21, 396.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13885
