¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523817
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111418
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433696
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78812
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179762
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61464
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116825
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662225
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27921
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98263
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83483
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83403
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02052
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40588
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06215
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21171
(336.12, 7.25, 383.81) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.36666
(336.12, 7.25, 383.81) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 21.34179
(336.12, 7.25, 383.81) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 21.32113
(336.12, 7.25, 383.81) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.30466
(336.12, 7.25, 383.81) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 21.29235
(336.12, 7.25, 383.81) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.28422
(336.12, 7.25, 383.81) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.28024
(336.12, 7.25, 383.81) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.2804
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29312
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548182
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824703
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11963
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442693
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798082
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19075
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62687
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125692
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672236
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29058
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99561
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85021
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85217
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04122
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41144
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0947
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22963
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.30321
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.2784
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.2578
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.24137
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.2291
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.22098
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.217
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.21716
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297174
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552626
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831036
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127893
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45175
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80806
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201803
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639193
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134625
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682334
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30201
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00872
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86559
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87033
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05069
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38233
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.066
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25751
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.24426
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.21952
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.19896
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.18257
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.17033
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.16223
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.15826
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.15841
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301257
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557031
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835852
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136156
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460845
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818081
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212921
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651524
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143626
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692458
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.316
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0277
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88096
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88846
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06008
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36373
¦(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00111
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29622
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.18975
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.16507
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.14456
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.11793
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.10572
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.09763
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.10394
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.10408
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305309
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561455
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840624
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144482
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469975
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828155
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224084
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663291
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153738
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708088
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33389
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04815
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89631
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90651
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06947
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37714
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93532
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33549
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.13963
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.115
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.09454
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.06796
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.05578
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.0477
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.05399
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.05413
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309327
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565843
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845443
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151388
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479148
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837138
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232395
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671419
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162602
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72389
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35181
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06873
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91162
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92462
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07878
¤(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39114
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87444
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37534
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.09385
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.06927
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.04885
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.03255
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.02039
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.01233
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.00836
(336.12, 7.25, 383.81) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 21.0085
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313375
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570192
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850223
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156645
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48553
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843769
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239727
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679563
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171448
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739749
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36985
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08943
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9269
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94268
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.088
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40577
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84028
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41576
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 21.05236
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 21.02782
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 21.00743
(336.12, 7.25, 383.81) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.99117
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.97902
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.97097
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.96701
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.96714
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317393
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574592
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855022
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161872
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491567
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850423
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247097
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687773
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180305
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755704
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38798
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11024
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94291
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9607
¨(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10475
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42097
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8065
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44358
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 21.01511
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.99062
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.97026
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.95402
(336.12, 7.25, 383.81) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.94189
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.93385
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.9299
(336.12, 7.25, 383.81) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.93003
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321387
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578927
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859755
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167111
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497607
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857089
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254477
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696015
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189341
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768212
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40622
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13113
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96713
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97867
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12673
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43681
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78392
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30124
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.98208
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.95762
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.93729
(336.12, 7.25, 383.81) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.92108
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.90896
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.90093
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.89698
(336.12, 7.25, 383.81) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.85043
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325374
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583253
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864509
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172288
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503686
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863805
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261929
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704305
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198592
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778176
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42448
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15211
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99146
¤(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99662
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14887
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45324
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75655
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16173
(336.12, 7.25, 383.81) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.95323
(336.12, 7.25, 383.81) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.9288
(336.12, 7.25, 383.81) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 20.90849
