¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(386.08, 7.13, 357.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969746
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662674
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.862514
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078215
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311665
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565103
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84113
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142839
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473913
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838769
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24277
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692443
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195919
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642941
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12846
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86826
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87823
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4644
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2072
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8448
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39537
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43746
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51194
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472647
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659389
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858985
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074385
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307536
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560593
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83624
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137454
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467992
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832241
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235538
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684368
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178329
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615187
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09776
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7904
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86886
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41085
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09965
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82743
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37671
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47121
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65225
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.468253
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6561
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855612
…(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070751
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30358
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556314
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831564
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13234
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462377
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826051
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228675
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676709
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153924
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58836
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06811
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71383
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86091
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39285
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04198
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81236
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36048
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56421
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79626
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463989
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651474
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852384
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067284
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299819
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552231
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8271
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127458
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457025
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820122
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222095
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669415
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140526
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562424
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03946
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63856
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81638
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38569
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98633
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79956
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34669
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66039
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94221
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.459853
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647027
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848702
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063962
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296266
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548357
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822875
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122859
ƒ(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451949
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814557
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215925
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662527
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131779
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537411
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01184
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56452
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72944
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38008
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96336
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78906
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33541
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75978
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09009
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455873
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642759
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844072
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060888
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292904
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54471
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81892
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118491
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447162
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80926
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210073
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655953
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116266
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525151
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98524
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50855
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64343
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37597
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95886
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78079
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32648
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8625
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23992
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452007
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63861
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839595
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05668
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289721
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541243
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815146
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114388
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442652
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804299
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204549
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649812
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101394
’(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517336
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959549
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48009
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55839
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3734
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95606
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51385
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32005
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.05449
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.02775
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.00439
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.98441
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.96778
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.95448
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.94451
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44828
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63461
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835284
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052021
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286717
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538043
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811604
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110525
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438434
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799611
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19935
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644083
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08713
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510359
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949188
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45273
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47431
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37239
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95488
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11387
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45609
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.07349
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.05347
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.03682
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.02352
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.01354
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.0069
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.00358
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.444691
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.630733
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831139
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047533
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281905
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534989
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808291
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106937
…(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434479
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795257
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194513
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638659
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073463
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504237
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942488
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42646
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39121
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37286
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95543
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18669
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72466
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1913
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1526
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441225
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627043
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827117
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043212
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277213
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531396
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805258
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103585
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430786
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791199
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190009
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628048
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060455
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498941
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936672
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41882
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30903
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37488
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01461
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26131
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00382
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.308
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11934
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.437931
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623474
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823295
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039094
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272719
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526524
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802414
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100481
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427392
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78747
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185863
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616817
(385.69, 7.17, 356.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048058
