¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(441.26, 14.10, 272.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775192
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.367004
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.36868
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.371795
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5408
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97534
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76924
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81394
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50834
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02546
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58824
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12325
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49732
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78064
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07772
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46764
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90045
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36011
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24972
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281807
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529859
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799676
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09423
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416947
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.422398
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.418458
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.415967
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.414923
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.415326
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.417172
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.42047
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55818
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99427
Ô(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74025
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77951
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60806
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13462
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70075
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21874
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60184
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88913
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22828
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64523
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08764
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58326
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70548
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280617
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528569
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798275
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092682
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415256
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.47212
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.468322
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.465984
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.465101
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.465674
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.467704
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.471191
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.582316
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0143
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71161
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74551
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7124
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2474
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79301
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31776
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71056
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00203
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40363
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82987
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27276
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00959
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41412
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279443
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527292
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796916
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091168
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413597
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.523895
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.520247
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.51807
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.517358
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.518111
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.520333
Î(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.52402
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.579537
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03543
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68337
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71868
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82014
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36396
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88866
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42047
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82365
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17471
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58315
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0079
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51457
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46086
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278261
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526017
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79552
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08969
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411968
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.577783
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.574295
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.572288
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.571755
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.5727
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.575121
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.579021
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.584407
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05768
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65545
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69405
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93133
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48428
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98774
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52692
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95764
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34773
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75718
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19112
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84868
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09797
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277119
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524768
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794162
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088189
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410317
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.633848
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.63053
(441.22, 14.09, 273.12) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 7.6287
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995311
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450291
¿(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822932
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22821
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.638
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08108
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62794
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66976
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04611
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58322
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0904
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63726
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12456
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51963
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93801
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46586
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24006
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276006
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523543
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792831
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086742
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408731
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750739
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122839
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534237
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991386
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471773
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846231
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25173
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66055
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10559
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60074
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6458
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16458
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68234
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19666
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70554
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29445
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69818
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12589
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80461
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80993
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274919
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522353
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791508
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085277
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407133
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747936
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119761
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.194823
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.165157
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.137285
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870392
Ô(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27351
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68416
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13129
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62552
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6221
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28687
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78489
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27409
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82704
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47079
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88363
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43281
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16003
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273776
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521171
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790205
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083859
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405571
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745212
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116751
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.065179
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.036
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 8.008589
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.982915
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.958951
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.936673
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.916058
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66131
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59879
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39918
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87051
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33512
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0833
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6539
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08196
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77636
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26564
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272697
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519967
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788924
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082456
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404031
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742595
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.97158
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.941101
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.912388
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.889377
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.896667
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.905516
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.915927
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.927916
Õ(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6985
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57572
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49241
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93048
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39894
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3495
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84398
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41438
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10276
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271635
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518818
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787672
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081083
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401256
(441.22, 14.09, 273.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740047
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.97169
(441.22, 14.09, 273.12) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 7.974769
