¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(400.84, 14.13, 244.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75741
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.66544
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939857
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159497
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397327
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655625
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93703
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244796
Ú(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582669
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955199
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367998
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827766
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342888
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80825
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37041
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10479
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94014
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41166
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92461
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84885
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6436
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74725
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.57162
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.78197
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.54136
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.88735
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.60106
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.60462
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.61084
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.61972
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937977
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157463
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39514
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653197
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934431
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241919
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579529
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951705
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364124
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823411
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338021
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808331
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41008
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15041
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87132
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33715
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84365
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03039
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34803
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74537
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.52754
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.74063
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.51073
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.01584
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.57109
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.57464
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.58082
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.59055
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936141
ø(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155513
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392997
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650927
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931922
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239161
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57649
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948384
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360386
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819247
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.302693
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.212703
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.18853
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.166583
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.146377
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.127796
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.110899
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.095629
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.082007
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.070023
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.059625
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.05082
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.043601
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.038048
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.072836
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.5474
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.55353
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.56513
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934431
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153618
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390984
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648687
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929503
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23655
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573575
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945168
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356834
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.250374
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.127562
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.08431
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.061088
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.039536
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.01967
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.001479
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.984908
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.969942
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.956599
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.944832
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.934651
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.926046
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.918996
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.913732
ô(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.933267
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.003407
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.52983
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.54244
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932756
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151834
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389039
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646592
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927195
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233996
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570804
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942116
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353433
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.151556
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.063787
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.027498
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.00445
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.983045
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.96334
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.945295
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.928853
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.914014
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.900775
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.889102
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.878992
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.870473
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.86348
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.858327
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.87464
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.930182
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.061474
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.52246
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.555092
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15013
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387188
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644584
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924996
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231583
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568156
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939192
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350207
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.12485
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.043794
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.00918
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.986153
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.964837
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.94518
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.927135
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.910739
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.895927
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.882722
ó(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.871083
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.861005
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.852489
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.845508
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.840368
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.85586
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.908016
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.024169
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.50518
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553174
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148521
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385429
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642663
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922912
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229306
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565622
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93639
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347102
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.145628
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.059417
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.023514
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.00044
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.979067
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.959354
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.941298
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.924833
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.909989
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.896742
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.885068
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.874966
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.866423
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.859423
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.854282
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.870381
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.925106
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.052536
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.48855
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.551322
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757533
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383756
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640849
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920922
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227161
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563249
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933739
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343966
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.231365
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.116852
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.074986
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.051741
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.030209
é(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.01031
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.992105
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.975504
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.960537
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.947166
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.935375
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.925178
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.916539
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.909472
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.904205
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.923107
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 7.99015
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.46673
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.47695
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549536
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.755603
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382164
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639134
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919037
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225086
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560987
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93059
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337307
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789745
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.263603
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.18987
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.166044
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.144069
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.123838
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.105209
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.088302
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.073029
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.059358
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.047327
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.036868
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.028028
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.020778
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.0152
(401.00, 14.15, 244.15) (380.00, 7.91, 255.68) (0.81, 2.16, 0.81) Human 8.045593
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.46704
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.57309
(401.00, 14.15, 244.15) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.01532
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547818
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753747
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38069
(401.00, 14.15, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637497
