¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(349.39, 7.03, 365.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785643
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804688
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.326469
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.916041
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67333
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61466
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66791
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82283
ë(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13953
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82021
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.06467
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.26851
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300854
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598164
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911171
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217719
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550765
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917652
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323722
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.79773
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.318638
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907159
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66971
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60905
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66541
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81656
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13059
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80425
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.03531
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.31397
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300991
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598316
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910519
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214065
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546751
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91322
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318805
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.790745
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.31077
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89824
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66562
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60316
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6624
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81021
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12148
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78793
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00654
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.35865
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30094
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598259
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907434
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.210418
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542742
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.908795
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313894
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783727
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.302872
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889283
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66105
è(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.597
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65887
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80378
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1122
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77125
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97838
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40252
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300703
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597998
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904105
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206776
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.538741
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904377
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308991
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.776681
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.294942
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.880294
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.656
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59057
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65483
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79727
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10278
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75423
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95084
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.44556
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300279
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597531
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900783
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20314
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534743
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899965
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.304098
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.769609
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.286984
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.871273
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65049
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58386
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65028
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79068
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09318
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73686
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9239
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.48776
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29967
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59686
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897465
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199509
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530754
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895561
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299216
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762513
ü(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.278996
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.86222
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6445
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57688
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64522
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78403
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08344
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71915
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89108
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.5291
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298874
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595982
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894156
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195889
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526775
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891169
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.294341
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.755394
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.270987
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.853142
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63805
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57218
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63965
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77729
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07354
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70111
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.85678
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.56956
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297892
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594902
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890854
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192274
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522802
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886786
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.289482
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.748253
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262951
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.844037
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63113
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56711
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63358
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77049
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06349
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68274
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.82193
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.80849
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76272
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030874
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317707
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635046
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991892
©(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38549
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821637
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301394
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851238
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50936
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42287
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94487
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78133
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73903
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03565
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.6518
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78418
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.55179
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777915
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046328
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334531
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65174
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010322
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405825
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843175
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322131
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.456219
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.893707
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.566
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57173
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67301
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72941
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02508
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63911
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76171
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.50858
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793134
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061904
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351455
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66853
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028755
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092739
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383178
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.772065
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.272444
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.850873
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56808
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56759
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6629
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71965
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01445
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62614
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73885
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.46931
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808439
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077523
í(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177561
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335994
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557669
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.919299
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32382
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.772963
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27345
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.853076
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56973
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56236
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65248
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70977
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00375
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61292
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71561
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.42976
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551513
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736331
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940098
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232954
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553154
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91919
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323698
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773875
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.274472
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.855247
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57096
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55602
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64177
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69959
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99299
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59943
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69201
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38985
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377837
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666329
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939379
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232171
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552296
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.919086
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323584
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774803
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.275515
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.857383
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57175
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5486
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63075
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68909
(349.35, 7.01, 365.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98218
