¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577701
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13008
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699431
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31765
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00954
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83646
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67553
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32408
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95716
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97785
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61971
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75673
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22583
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96264
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84875
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95049
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85627
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95246
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855575
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067115
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295779
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545545
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82235
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124981
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442197
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790537
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176107
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611103
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110011
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676709
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29156
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97975
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77483
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61654
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22679
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50143
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90669
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54266
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64369
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87976
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68534
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38405
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39352
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50544
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15597
¶(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84904
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060067
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28816
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535644
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811567
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112857
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428909
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775937
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162916
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596429
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090204
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654297
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26592
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95053
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71441
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.556
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16387
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0692
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83841
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46873
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53417
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54884
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40799
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05706
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86786
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9862
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42612
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47338
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842577
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053109
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280636
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527272
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800908
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100967
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415874
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761592
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149961
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582012
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070683
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632213
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2408
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92185
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65517
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48783
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10293
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83326
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76633
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39786
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42809
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23612
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06135
°(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78405
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45078
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43543
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51858
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83938
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836269
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046291
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273259
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519251
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790422
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08926
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403069
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74926
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13723
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567862
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051436
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610437
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2161
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89222
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5971
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42105
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04403
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70861
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69372
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32997
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32534
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0484
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52192
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1707
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91553
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04355
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03994
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830049
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039581
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511374
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780046
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077782
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390493
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737984
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124752
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553959
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032933
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589007
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19193
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84006
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54021
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35567
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98702
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63683
³(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62394
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26505
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14283
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84873
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45857
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26255
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90185
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55896
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4985
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55492
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823961
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033003
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258872
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503658
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769819
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066488
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378146
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726898
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112506
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540328
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017682
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567843
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16816
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78903
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48215
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29161
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9319
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57598
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.557
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19441
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9464
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63573
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27247
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93058
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64375
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27801
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.031
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0945
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817956
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026532
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251916
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496106
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761504
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055396
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36778
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716018
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100452
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526972
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00273
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547034
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14492
Ì(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7391
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42105
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22893
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87867
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50215
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49272
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1247
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75706
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43057
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0932
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70308
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3959
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00855
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68346
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58437
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812077
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020196
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245045
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488652
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753409
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044529
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358102
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705363
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088656
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513864
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988083
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526558
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1221
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69031
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36112
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16755
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82729
(441.17, 14.92, 255.80) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.38824
(441.17, 14.92, 255.80) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.35235
(441.17, 14.92, 255.80) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.31906
(441.17, 14.92, 255.80) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.28835
(441.17, 14.92, 255.80) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.26016
(441.17, 14.92, 255.80) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.23449
(441.17, 14.92, 255.80) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.21129
(441.17, 14.92, 255.80) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.19056
(441.17, 14.92, 255.80) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.17227
(441.17, 14.92, 255.80) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.1564
(441.17, 14.92, 255.80) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 12.14293
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806322
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013973
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238327
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481356
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74549
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033869
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348608
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694906
ä(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077119
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501038
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973754
(441.17, 14.92, 255.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506385
