¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379052
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51588
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80864
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45254
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56168
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34295
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.92234
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727704
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082286
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419439
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.468455
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784229
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312406
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.921383
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.633955
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47614
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52345
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81816
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47042
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58055
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.36356
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.9425
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728936
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083688
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479421
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745286
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862825
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314526
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.923248
È(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.63553
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47801
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52965
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82599
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48597
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59662
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.38052
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.95828
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729857
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084671
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480569
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92491
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.107857
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316052
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.924427
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.636264
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47908
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53421
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83296
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49914
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.60989
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3938
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.96968
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730367
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085309
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481223
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925703
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428026
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547083
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.924918
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.636157
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47928
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53733
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8385
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50994
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62033
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40393
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97667
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7306
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085516
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481485
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925982
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428369
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987128
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.076433
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.635212
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47996
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53922
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84229
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51834
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62791
ì(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41164
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97925
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73043
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085358
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481324
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925775
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428123
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000356
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.494346
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681376
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48052
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54012
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84431
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52241
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63265
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41552
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97742
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729929
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084786
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480665
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925068
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427332
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999416
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656895
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06836
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47995
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53962
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84457
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52383
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63452
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41557
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97116
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729082
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08385
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479617
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923878
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42597
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997863
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655083
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43266
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77661
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53775
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84306
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52308
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63355
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41178
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.96051
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727894
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082506
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478127
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922174
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424038
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995662
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652543
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42336
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3878
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67777
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8398
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52016
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62941
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40416
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.94546
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726332
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080775
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476168
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91998
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421548
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992836
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649263
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41296
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3754
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39262
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83477
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51508
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62011
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39272
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.92603
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72444
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07863
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473784
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917284
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41851
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989332
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645244
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40655
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36174
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51987
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45543
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50782
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.60817
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.37748
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.90226
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722159
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076136
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470976
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914124
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414902
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985212
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640462
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.401
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34686
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50177
®(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98302
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87187
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59361
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.35845
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.87416
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719582
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073238
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467745
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910463
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410782
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980456
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634988
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3946
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33079
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48218
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96495
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73876
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77875
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33566
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.8418
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716629
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069964
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464073
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906351
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406077
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975096
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628772
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38733
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3135
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46116
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93891
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72384
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94043
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.43515
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.31561
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.28355
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.26107
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.24242
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.22765
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.21661
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.2765
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713327
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066297
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45996
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901727
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400809
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969082
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621846
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37923
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29504
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43869
Ô(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91073
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70663
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8935
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.47143
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.24413
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.2163
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.19649
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.18042
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.16824
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.15976
(415.54, 13.49, 326.75) (433.01, 8.08, 300.00) (0.81, 2.16, 0.81) Human 19.2097
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709709
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062234
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45544
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896611
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39502
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962442
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614147
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37027
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27542
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41482
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88045
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68717
(415.54, 13.49, 326.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85908
