¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(398.29, 14.03, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036692
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.826739
Ì(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.590238
(397.56, 14.00, 247.67) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.37034
(397.56, 14.00, 247.67) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.35588
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838271
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055274
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290284
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545585
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823869
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128346
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462783
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798627
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113568
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565803
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094256
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683794
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32936
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05054
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7438
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21572
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7446
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72592
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.85379
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.841738
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.831436
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.595325
(397.56, 14.00, 247.67) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.48262
(397.56, 14.00, 247.67) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 23.46807
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835268
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052032
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28675
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541746
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81971
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123788
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457744
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8013
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119608
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591345
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12318
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696673
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32768
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04861
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75838
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23153
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86106
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62462
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.6371
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.62354
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.611958
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.602289
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832381
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048856
à(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28333
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538035
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815633
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119316
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452848
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804369
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142572
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61716
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137235
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693565
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3263
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04704
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77427
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.03126
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.00896
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.756775
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.743131
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.731225
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.721052
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.61114
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.764252
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.92378
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829517
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045792
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279978
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534395
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811655
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114975
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448084
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807874
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165751
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64317
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131764
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690626
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32521
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.946364
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.921968
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.902892
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.885625
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.766584
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.752922
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.741004
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.730819
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.621888
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.792459
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.984083
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826998
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042783
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276716
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530862
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807828
ñ(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110744
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443383
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810311
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189116
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639535
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12657
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687853
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.978343
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.947656
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.920887
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.901814
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.886925
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.77813
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.764448
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.752513
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.742312
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.634538
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.660271
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.193925
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825047
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039856
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273573
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527404
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804039
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106618
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438873
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805294
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199369
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635087
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121591
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.019445
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.981588
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.950713
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.921954
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.902472
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.890054
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.791422
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.777719
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.765766
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.755548
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.649108
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.674894
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.669293
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.47835
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.614179
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823153
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036998
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270474
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524048
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800396
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102615
ø(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434477
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800452
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195586
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630876
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11691
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.03094
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.99302
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.957153
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.930135
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.909264
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.896358
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.806477
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.792748
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.780772
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.770536
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.66561
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.854159
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.685843
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.704874
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.44814
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.628916
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821424
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034235
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267469
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520818
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796843
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098713
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430169
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795715
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191991
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626893
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112426
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.044538
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.006325
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.971583
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.94278
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.920431
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.910505
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.823306
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.809552
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.79755
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.787292
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.684059
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.872983
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.704342
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.700614
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.857816
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.588814
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.64539
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819762
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031565
ö(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264565
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517638
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793393
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094958
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426024
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791122
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188602
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623138
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108215
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.068131
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.029783
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.993504
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.965833
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.944466
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.931493
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.841929
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.828142
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.816115
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.805834
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.704476
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.89381
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.721075
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.719236
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.861227
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.663622
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818152
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028948
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261749
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514569
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790044
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091288
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421987
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786672
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18541
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619549
(397.56, 14.00, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104208
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.093665
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.055168
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.023528
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.99404
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.973625
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.96087
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.862363
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.848542
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.836487
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.82618
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.726882
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.916665
(397.56, 14.00, 247.67) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.741681
