¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (405.39, 13.97, 247.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.792634
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47453
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16838
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78331
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.92651
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.90778
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.74899
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.73908
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.0213
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.50545
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.48782
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978114
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20618
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455768
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727639
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02401
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345311
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.699008
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.090149
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514373
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554993
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11941
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75696
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48262
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3084
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2496
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34972
¡(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48381
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09438
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.00835
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.75459
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.69696
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.7822
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.73739
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.67408
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.74702
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.5393
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.968862
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196464
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445204
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716116
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010769
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330781
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682984
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.071905
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.493759
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529314
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09051
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72424
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44522
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2628
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19239
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28252
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49312
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02175
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.88467
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.85844
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.84467
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.72852
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.71863
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.67026
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.97112
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.05401
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.59417
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95969
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186819
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434722
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704682
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997649
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316387
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.667113
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053569
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47339
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.941223
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06199
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69189
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40832
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22007
£(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13607
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21638
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45163
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.96873
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.92542
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.89429
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.88389
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.78733
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.77741
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.89978
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.7286
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.0517
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.64708
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.6525
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950602
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177251
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424322
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693342
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984663
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302133
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6514
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035453
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453266
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.918745
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03382
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65998
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3719
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17801
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08063
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1513
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38456
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.02567
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.97973
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.94528
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.93692
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.84968
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.83972
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.96049
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.79395
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.70889
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.71434
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941598
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167756
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414006
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682092
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971798
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288016
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635843
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01755
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433388
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896547
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.41436
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62851
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33597
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13669
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02601
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08732
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31873
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7899
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.05635
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.02384
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.0136
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.91564
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.90564
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.83383
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.04557
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.77428
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.77975
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932679
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15834
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.403773
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670938
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959062
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274042
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620445
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999866
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413755
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875726
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.390225
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59742
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3005
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09606
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97231
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0244
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25414
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71024
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34951
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.12001
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.10453
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.98528
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.97524
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.9075
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.33949
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.84333
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.84882
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923846
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149002
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39363
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65988
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946454
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260211
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605207
œ(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982403
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.394374
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.855313
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.366418
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.942277
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26556
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05615
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91944
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96248
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19082
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6319
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27349
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.31623
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.2996
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.05868
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.04859
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.98514
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.91366
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.91609
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.92161
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915102
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139743
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383573
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648565
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933976
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246525
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590132
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965158
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37524
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.834389
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.34294
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.915876
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2311
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01694
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87195
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90161
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1198
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55491
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19947
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.2744
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.25692
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.13591
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.12578
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.06684
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.20547
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.99022
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.99266
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.99821
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906489
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130565
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373606
–(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637254
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921626
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232983
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.575218
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948137
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.356356
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813754
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319792
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889854
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53541
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97842
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82767
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84179
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04891
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47926
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.36816
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.33307
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.31447
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.21707
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.20689
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.15269
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.41366
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.07066
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.07311
(405.39, 13.97, 247.97) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 16.0787
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898087
(405.39, 13.97, 247.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121468
