¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01147
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314056
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40297
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495494
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591757
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691948
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796231
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904805
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01787
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135664
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346492
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796006
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503691
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691938
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894702
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113719
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350858
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608519
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88939
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196624
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531785
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676641
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82875
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90703
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978376
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05263
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129843
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210187
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293755
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380694
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471159
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565271
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66322
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76517
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871254
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98173
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096827
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232605
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418981
(431.29, 10.21, 363.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87567
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387416
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645629
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924146
·(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225399
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611074
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056051
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57045
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19882
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91773
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72471
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44827
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28928
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25515
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37566
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92773
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37692
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69804
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67002
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71994
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07677
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2941
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52015
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75536
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00005
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25463
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52262
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8021
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09302
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37766
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646998
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925605
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226993
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553934
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989948
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481714
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09771
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84547
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71532
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3689
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1986
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15058
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25375
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74532
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30145
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56171
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63461
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68435
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17597
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39536
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62357
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86101
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10805
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36504
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63256
¸(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91092
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20386
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366032
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648517
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927289
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228769
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555892
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924748
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40498
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998197
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78364
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70628
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33842
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10924
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04764
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1478
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56632
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22776
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47741
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60494
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65154
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28012
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50169
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73221
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.972
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22148
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48112
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75679
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04593
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34699
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354247
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650231
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929124
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230795
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558027
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914203
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333259
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900321
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7215
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69764
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32879
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03459
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94633
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05358
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43773
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15591
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40306
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59786
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62153
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38936
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61322
¸(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84616
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08873
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34826
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61831
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8994
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19208
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49682
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342241
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652131
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931176
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232966
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560419
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916791
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306027
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827363
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65915
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64725
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31953
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02426
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84669
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96062
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3142
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03681
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33277
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.598
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61073
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50376
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73255
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97524
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22772
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49047
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76389
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04849
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34482
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65341
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330085
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654165
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933355
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235351
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563024
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919613
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309118
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774371
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59663
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57239
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31074
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01437
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8062
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86875
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19234
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87281
´(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26432
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60066
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61363
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6306
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86808
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11514
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37222
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63893
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9159
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20422
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50436
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81699
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317707
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656352
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935725
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237925
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565789
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92268
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309901
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724176
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53396
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49744
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30235
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.005
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7956
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77968
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07996
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72623
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20116
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60576
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62032
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76459
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00505
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25523
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51555
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78642
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0684
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36195
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66758
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98591
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305165
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648369
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938315
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240699
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568836
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925943
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30685
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720856
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47113
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4224
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29442
¸(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99607
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78554
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75245
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97376
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58192
(431.34, 10.20, 363.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15404
