¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(407.84, 14.91, 311.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445298
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51141
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00765
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5111
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9651
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45889
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84221
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17219
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9997
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36301
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623078
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906705
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217153
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558358
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915448
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248564
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556252
µ(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889546
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251775
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58424
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77915
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984189
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19997
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4274
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89604
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42401
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87085
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35662
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88642
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22003
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99505
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36227
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622282
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905788
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216175
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557312
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915769
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293021
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604228
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941557
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3083
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629064
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825974
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03307
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25116
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48104
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78778
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3129
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77968
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25769
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77874
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27051
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02203
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78769
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361531
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621441
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904898
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215194
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55621
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916167
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304141
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653277
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994728
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366095
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675542
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874537
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08386
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30432
¹(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53672
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78198
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19724
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69135
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16197
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67462
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23506
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06123
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37469
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360758
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620594
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903968
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214136
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555089
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916636
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304636
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703362
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049042
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4252
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723768
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924893
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13653
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35943
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59452
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84265
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10491
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60594
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06941
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57861
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35874
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10114
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97082
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359895
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619679
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902982
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213088
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553897
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917128
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305214
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735123
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104527
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485627
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77372
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977097
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19114
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41663
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65446
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90561
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17106
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5221
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00205
¹(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70797
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50495
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14172
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58504
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359073
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618794
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901997
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211975
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552691
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917721
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305847
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735809
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161232
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547377
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825505
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0312
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24774
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47594
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71665
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97088
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23971
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51327
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12107
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8417
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84721
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18299
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4108
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360316
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617853
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900957
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210873
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551485
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918334
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306564
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736565
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215456
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610534
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879064
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08723
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30637
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53735
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7811
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02766
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28019
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54692
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24395
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97982
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21301
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16456
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23893
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362301
¸(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616893
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899934
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20975
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550184
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919049
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307331
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737453
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216427
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675079
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934533
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14523
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36708
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59052
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81913
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06003
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31414
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58256
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37075
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12267
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59867
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10876
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06948
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36431
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619012
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898848
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208559
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548899
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919784
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308159
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738372
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217458
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741029
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991882
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19549
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40324
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62177
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8518
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09423
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35005
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62023
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4493
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27028
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00579
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05414
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90241
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36629
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621181
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898752
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207353
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547575
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920606
¸(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309054
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73938
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218568
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754182
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02671
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22565
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43475
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65469
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88626
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13036
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38788
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65997
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45535
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42293
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43624
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00068
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73766
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368258
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623346
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901143
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206143
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546219
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921495
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31004
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740438
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219778
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745682
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05552
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25743
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46789
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68931
(407.50, 14.92, 311.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92252
