¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(346.08, 8.60, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69811
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.97399
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.394544
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.863747
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18429
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97467
â(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94945
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15963
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67199
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66118
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25302
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64247
(346.32, 8.66, 313.30) (361.01, 3.79, 323.22) (0.81, 2.16, 0.81) Human 3.496004
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.909584
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.252027
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.631518
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.014464
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.439604
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.914211
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21789
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02466
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00894
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23771
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79587
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86604
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03639
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55617
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.920189
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.263768
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.644815
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.055144
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.484924
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.964994
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25096
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07408
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06782
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31494
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9192
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07255
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82249
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05303
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6903
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.93055
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.275242
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.657587
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.084011
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.530494
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.016092
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29642
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12896
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13101
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39823
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04286
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28061
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6113
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70339
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87934
ÿ(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.940665
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.286445
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.670058
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.097975
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.576303
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.067496
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3422
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18568
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19862
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2009
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50873
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5383
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55311
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6658
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93904
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.950531
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.297372
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.682224
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.111598
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.593587
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.119194
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.678805
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24186
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26576
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60146
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35941
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74457
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60909
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70949
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83844
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.960137
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.308015
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.694077
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.124876
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.608556
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.155361
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.737614
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29753
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33225
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70253
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51835
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98289
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69951
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80438
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01569
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.969487
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.318375
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.705615
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.137801
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.623129
ó(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.171917
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.796781
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35259
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39813
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8031
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67756
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22359
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79025
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8485
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20809
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.978571
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.328442
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.716831
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.150368
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.6373
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.188016
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.815791
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40704
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46335
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90315
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83689
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44032
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88125
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89279
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43192
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.987387
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.338215
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.72772
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.162568
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.651065
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.203657
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.833714
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46089
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52783
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00259
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99628
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62844
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97251
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93716
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66145
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.995934
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.347687
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.738275
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.174399
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.664413
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.218829
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.851105
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6664
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5989
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10131
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15553
õ(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81787
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06399
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4518
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.004203
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.356856
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.748494
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.185856
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.677341
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.233527
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.867954
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70788
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66896
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19924
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31458
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02446
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60319
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.012194
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.365716
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.758369
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.196931
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.689841
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.24774
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.88425
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74846
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73776
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29191
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47235
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33974
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34039
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.019901
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.374263
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.767899
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.207616
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.701901
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.261457
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.909316
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78811
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80519
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37945
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6445
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66243
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.027325
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.382495
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.777076
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.21791
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.713524
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.274679
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.941824
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82679
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87344
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48033
ô(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81586
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99272
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.034458
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.390409
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.785901
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.227808
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.724702
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.287393
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.973478
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86448
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95175
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57985
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9862
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33071
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.041298
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.397995
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.794362
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.237303
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.735424
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.299594
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00425
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90164
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00545
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68718
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15523
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.047843
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.405257
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.802462
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.246391
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.745688
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.311279
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03412
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94386
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05425
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79642
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32283
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.054091
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.412189
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.810193
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.255065
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.755489
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.322434
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06306
