¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(439.75, 13.94, 279.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255351
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.51
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.49468
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.36347
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.34882
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.33623
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.32568
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.31716
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.31066
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.30618
 (439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.35223
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.41801
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.48669
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.55836
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736223
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347952
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594413
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862211
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16343
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498811
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868729
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278742
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711689
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193956
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734821
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34541
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0375
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65842
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33884
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.99783
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.8328
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.37867
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.36401
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.3514
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.34083
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.3323
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.32579
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.32131
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.36762
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.4336
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.50249
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.57437
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733458
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950853
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592619
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860239
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160814
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495916
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865534
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274913
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708463
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190348
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730762
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3408
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02656
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70009
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46877
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.01956
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.89362
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.39595
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.38126
ı(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.36863
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.35805
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.34951
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.34299
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.3385
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.38507
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.45128
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.5204
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.59251
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730744
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947915
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590856
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858364
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158273
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493083
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862403
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269043
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705366
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186896
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72687
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3364
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01588
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74281
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59819
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05958
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.89517
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.41532
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.40061
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.38796
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.37735
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.36879
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.36227
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.35777
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.4046
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.47106
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.54044
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.61283
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728083
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945035
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180321
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856536
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155742
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490316
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859357
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263244
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702419
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183647
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723215
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33223
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00634
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78657
ó(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72689
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03077
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16833
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.4368
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.42206
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.40938
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.39876
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.39018
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.38364
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.37913
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.42622
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.49296
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.56263
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.81318
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725474
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942211
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177255
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854863
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153257
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487585
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856346
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257576
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698587
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180573
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719711
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3283
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99789
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81231
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82695
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00255
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18634
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99219
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.38091
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.36463
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.351
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 18.953
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 18.94107
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.83535
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.83276
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.83228
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.83391
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.83766
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722919
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939445
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17437
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429579
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150815
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484939
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853388
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252055
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6924
·(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177603
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7164
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3234
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98977
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80063
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79569
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97498
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20096
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01956
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.41387
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.39756
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.38389
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720417
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936738
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171464
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426414
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148457
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482313
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850488
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246595
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686354
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174848
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713339
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31654
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98197
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78922
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76472
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94804
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19954
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04878
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.44963
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.43327
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.41957
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.71797
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934088
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168622
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42332
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701318
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479747
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845895
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241294
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680428
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170884
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710392
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30994
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97448
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77806
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.734
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92171
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.54755
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07991
´(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.4882
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.47181
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.45807
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715577
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931563
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165846
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420296
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698013
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477232
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841178
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236076
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674624
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164406
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707695
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30365
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96732
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76716
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71055
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89424
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.46202
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10407
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.52965
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.5132
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.49942
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.713239
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929229
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163136
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417344
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694787
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474798
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836601
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23097
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668952
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158067
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705161
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29762
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96046
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75649
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6981
(439.71, 13.93, 280.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85804
(439.71, 13.93, 280.41) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.46732
