¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(343.50, 7.05, 367.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005134
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.89345
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86871
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84676
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82756
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81111
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79738
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78637
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77806
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77244
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76951
²(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700101
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908998
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135069
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380403
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647519
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93941
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25955
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612245
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002567
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43689
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922844
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470151
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09111
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80147
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62181
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57969
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71253
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07287
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87308
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84839
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82648
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80732
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79091
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77721
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76622
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75793
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75233
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74941
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68325
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890813
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11535
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358946
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624165
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913829
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231482
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581292
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968254
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398602
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879878
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421657
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03592
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73807
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54831
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49344
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60994
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94881
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85548
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83083
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80896
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78983
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77344
±(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75978
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74881
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74054
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73495
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73205
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666536
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872788
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095844
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33778
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601077
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888574
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203759
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550696
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934376
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360821
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837582
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373873
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981581
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67577
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4761
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40879
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50938
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82734
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84063
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81601
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79417
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77507
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75871
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74506
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73412
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.72586
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.72029
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7174
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650049
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854974
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076564
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316835
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578265
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86366
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176384
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520527
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90095
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323612
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795875
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326852
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928088
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61447
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40516
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3257
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41077
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70846
Ã(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82851
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.80392
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7821
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76303
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74669
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73306
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.72213
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.71389
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.70833
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.70544
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633715
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837358
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057502
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296162
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555749
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839047
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149405
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490767
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867987
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286898
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754737
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280511
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875463
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55419
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33544
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24414
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3141
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59208
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81912
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79455
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77275
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75369
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73737
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.72375
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.71283
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7046
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.69905
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.69617
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617562
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819933
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038677
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275718
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533492
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814745
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122717
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461372
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835469
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250719
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714262
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234888
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823712
·(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49492
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26696
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16413
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21937
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47813
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81243
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78788
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7661
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74705
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73074
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.71713
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.70622
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.698
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.69245
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.68958
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601633
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80275
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020053
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25555
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511535
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79072
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096397
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432385
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803408
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215052
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674366
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189954
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77277
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43667
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19967
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08558
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1265
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36664
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82595
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78392
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76214
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7431
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.72679
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.71319
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.70229
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.69407
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.68853
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.68565
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585865
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78574
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001674
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235593
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48984
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767041
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07043
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403818
¹(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771783
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179937
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635085
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145771
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722643
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37937
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13359
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00853
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03544
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25749
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67958
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.78264
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76087
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74184
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.72553
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.71193
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.70103
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.69281
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.68727
(343.18, 7.15, 368.56) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6844
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570281
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768952
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983505
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21592
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468423
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743669
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04483
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375628
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74061
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145297
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596402
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102256
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673358
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32307
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06868
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9329
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94624
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15062
(343.18, 7.15, 368.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55833
