¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(349.22, 6.97, 366.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720356
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46754
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24708
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17971
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25686
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42167
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36712
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.968
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45754
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7884
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13564
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67064
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3917
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10735
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2681
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415157
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707094
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047056
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420656
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.802748
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.228016
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69219
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.190769
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.787133
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46844
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2461
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17855
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24674
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42206
³(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57594
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19303
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59568
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93211
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42494
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07723
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82524
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82491
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46276
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414758
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713177
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053803
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424188
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80667
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.232393
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689759
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.19126
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.78769
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46482
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24477
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17699
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30408
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42276
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79216
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41275
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73888
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19689
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76371
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50483
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4034
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19561
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414257
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719035
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060303
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427576
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.810432
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.236595
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.687269
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.191551
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788024
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46032
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2431
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31033
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4276
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96431
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55546
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97949
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52451
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17948
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95508
š(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94028
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415529
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724665
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066549
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430819
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.814035
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240618
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.684716
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.191644
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788126
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45566
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24108
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19199
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31608
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58662
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00161
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77206
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30134
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86988
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61692
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69558
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74221
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420419
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730065
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072541
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433919
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817477
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242729
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.682102
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.191535
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788003
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45085
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23872
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20326
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32133
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58976
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03871
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08838
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63757
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29517
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00633
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50842
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425099
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735234
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078276
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436873
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820758
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.24033
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679428
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.191226
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.787653
”(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4459
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23602
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21021
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32608
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59264
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07561
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41866
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9891
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70371
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28549
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1663
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429567
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740168
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083753
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439681
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823876
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237875
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676695
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.190719
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.787075
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44079
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23298
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21375
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33032
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59525
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08612
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76379
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41558
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06146
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9327
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433823
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744867
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088967
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442341
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826829
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235368
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.673903
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.190011
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.786271
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43553
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2296
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21688
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33405
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59758
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0912
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12468
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76496
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43534
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61007
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43786
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749327
ô(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093919
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444852
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82962
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.232808
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.671053
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189104
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.78277
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43077
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22588
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21957
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34406
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59965
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0958
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12381
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12989
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38756
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441682
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753549
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098603
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447213
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832244
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230198
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.668145
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.188
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.777904
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42729
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22183
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22185
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35378
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60143
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09991
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.127
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51139
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9893
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445284
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757527
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101586
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449426
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.833429
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227536
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665179
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186694
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.772909
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42351
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21744
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22369
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36281
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60295
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10353
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12921
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.54163
ï(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42564
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448665
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761263
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10345
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451487
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830978
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224822
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662159
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185192
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767787
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41944
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21272
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2251
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37114
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60403
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10665
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13606
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.5132
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77034
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451827
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764754
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105179
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453398
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828485
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22206
(349.18, 6.98, 366.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.659084
