¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(420.08, 8.47, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783057
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.387193
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.38494
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.383543
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.383002
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.383315
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.384483
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.386508
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.389389
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.763024
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.919141
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.087405
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269808
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466884
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.678931
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.908335
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160803
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437817
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 5.081144
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.798511
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.546502
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.487134
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.460171
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.438417
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.426315
‘(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.415136
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.406152
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.401308
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.397331
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.394217
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.391963
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.390567
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.390028
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.390344
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.391516
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.393546
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.396435
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.759106
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.91494
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.082853
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.264901
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.46158
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673113
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902013
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153781
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430121
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 5.10844
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.822923
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.569404
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.500995
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.468894
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.446449
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.434319
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.423115
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.41407
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.40922
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.405239
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.402122
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.399867
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.398471
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.397933
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.398253
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.399431
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.401467
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.404364
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.755338
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.910901
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.078466
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.260175
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.456473
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667516
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.895932
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147011
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422705
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 5.137914
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.849267
›(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.596437
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.515881
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.482584
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.455385
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.443225
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.431993
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.422877
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.418021
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.414035
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.410915
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.408659
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.407264
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.406728
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.407052
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.408235
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.410278
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.413185
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.75172
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.907023
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.074249
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.255629
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.45156
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.66214
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890092
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140495
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415567
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716171
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.877594
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.625276
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.531807
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.498314
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.467071
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.453643
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.44178
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.432584
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.427721
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.423729
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.420606
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.418348
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.416953
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.41642
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.416748
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.417937
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.419989
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.422905
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.748252
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.903307
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.070198
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.251264
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.446843
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656987
œ(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884493
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134232
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408706
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70863
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.907967
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.65597
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.548793
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.515091
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.483972
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.470477
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.457929
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.446317
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.438327
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.43433
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.431203
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.428944
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.427549
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.42702
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.427351
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.428547
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.430608
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.433535
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.744935
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.899753
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.066314
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.247079
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.442321
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652053
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879134
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12822
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402121
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7014
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.940448
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.688588
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.567743
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.535929
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.505427
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.490464
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.479091
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.468644
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.459962
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.455298
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.45151
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.448596
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.446552
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.445375
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.445066
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.445624
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.447049
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.449341
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.74177
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.896359
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.062597
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.243075
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.437994
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647341
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874016
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122462
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395815
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694483
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.975108
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.723192
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.598252
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.566088
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.535249
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.515081
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.503629
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.493109
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.483972
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.479289
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.475486
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.472562
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.470511
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.469335
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.469029
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.473598
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.480314
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.487925
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.738754
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.893128
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.059047
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23925
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.433862
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642849
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869138
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116954
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389785
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687875
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 5.015166
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.759852
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.630134
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.597602
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.566407
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.540867
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.529332
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.518734
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.509125
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.504421
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.500603
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.503006
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.506295
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.510468
‚(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.51553
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.521486
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.528341
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.536103
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.735888
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.890058
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.055665
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.235605
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.429925
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638578
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864499
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111699
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384031
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681577
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 5.058131
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.820245
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.667379
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.630512
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.607242
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.591446
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.576647
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.56283
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.555672
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.555465
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.556736
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.558897
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.561949
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.565896
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.570742
(420.19, 8.48, 364.34) (397.06, 1.98, 362.41) (8.33, 2.84, 6.09) Truck 4.576492
