¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(324.68, 7.15, 393.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.434456
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181153
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610225
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106502
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667744
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28673
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98208
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7808
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73694
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82387
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16526
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81717
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80154
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38248
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4423
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5667
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834199
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125838
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444982
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795661
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182679
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611903
…(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108176
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669649
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29524
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99185
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79201
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74067
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82824
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17008
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82365
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81182
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45671
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20529
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56765
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835228
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126938
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44621
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796994
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184176
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613586
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109762
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671403
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30368
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0015
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80318
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74433
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83259
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17455
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83003
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84106
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54784
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92662
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568578
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836198
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128041
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447415
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798338
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18562
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615176
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111203
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673061
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31087
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01116
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81432
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74791
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83681
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11074
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83628
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86716
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6394
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63018
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569458
‡(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837172
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129113
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448598
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799614
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187068
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616796
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112528
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674587
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31262
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02073
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82303
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75142
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84097
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04654
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75446
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8713
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73147
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47464
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570342
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838149
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130155
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449724
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80087
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188456
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618325
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113755
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675985
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31421
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02521
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82597
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75484
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84498
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01014
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63351
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87456
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8239
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54551
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571174
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839064
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131142
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450824
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802112
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189814
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619813
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114899
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677223
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31565
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02767
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82884
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75817
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84893
¥(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01936
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51263
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87695
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86509
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6038
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572036
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839972
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132146
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451918
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803304
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191142
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6227
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115909
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678379
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31698
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03012
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83164
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76145
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85281
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02908
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42299
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87843
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78523
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52497
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572871
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840853
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133118
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452983
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804954
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195221
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628359
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.235692
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.13573
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.104733
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.081878
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.060722
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.04126
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.023413
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.007246
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.992649
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.979687
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.968321
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.958553
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.950316
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.943703
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.945476
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.994615
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573647
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841722
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134053
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455667
É(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809489
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2003
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.29618
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.111659
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.047583
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.02097
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.998256
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.977195
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.957822
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.940063
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.923929
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.909395
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.896456
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.885087
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.87528
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.867052
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.860346
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.861061
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.895968
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.985793
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574387
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84255
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137559
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459754
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814039
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205297
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.196394
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.066345
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.010242
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.98464
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.961967
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.940959
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.921578
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.903851
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.887728
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.873224
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.860285
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.848925
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.839124
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.830863
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.824162
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.8245
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.855597
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.931276
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.150634
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575149
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843402
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14128
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463849
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81852
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210266
Ğ(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.190702
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.063016
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.007412
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.981872
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.959175
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.938115
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.918737
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.900974
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.884844
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.870291
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.85734
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.845929
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.836095
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.82781
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.821053
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.821404
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.852173
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 7.926899
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.132212
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575875
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844174
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143476
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467883
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822988
(324.78, 7.14, 393.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215219
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.264273
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.100121
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.03825
(324.78, 7.14, 393.33) (327.71, 1.29, 369.47) (0.81, 2.16, 0.81) Human 8.011871
