¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(436.73, 13.98, 295.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.520165
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62771
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71197
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93335
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1337
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66687
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76031
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57137
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46404
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02571
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66707
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6231
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72543
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81608
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661443
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948859
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269202
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654894
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079052
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554676
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121346
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777416
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58757
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66315
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88079
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07077
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48671
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60487
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40109
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27667
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83817
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35961
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02831
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3049
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18513
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665611
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95344
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271726
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653965
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078007
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553524
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118539
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773029
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54662
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61327
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82799
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0076
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29582
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45368
»(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2356
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09479
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69293
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17413
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71097
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66132
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79405
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67148
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669675
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957867
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274131
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652749
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076657
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552015
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115232
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765845
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52488
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56249
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76072
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94419
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10463
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38727
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07478
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91816
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50353
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03269
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52849
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08119
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3616
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26737
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673669
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962255
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278403
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651292
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075027
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550187
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111443
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758166
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51312
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51078
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69125
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88058
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91332
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37123
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92908
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74667
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32037
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89629
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38509
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90269
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71966
¹(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88054
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677569
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966535
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284183
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649603
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073107
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548029
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107176
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750047
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50067
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4582
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62132
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81678
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72367
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35725
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91419
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58012
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14325
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7369
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24687
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75719
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51225
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43241
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681401
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970714
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290554
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650182
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070934
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545547
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102362
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741488
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48748
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40476
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55097
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75284
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56771
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34543
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90151
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5089
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97201
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55465
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11369
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6171
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49732
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08147
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685114
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974789
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296839
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657082
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068438
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542761
´(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097078
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732436
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4736
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3825
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48026
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68875
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41172
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33562
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89106
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52495
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91908
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37848
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98545
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48428
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48599
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06952
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69018
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257945
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978806
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302963
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663879
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065681
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539665
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091323
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722941
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45901
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36522
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40927
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62458
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34547
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32788
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88277
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54314
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96507
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33059
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80903
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39347
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47828
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06136
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261278
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982718
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308922
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670472
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071301
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536211
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085048
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712988
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44373
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34714
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33799
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5603
¯(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27782
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17557
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87674
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56351
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01438
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38187
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76781
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30615
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42335
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05708
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264526
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537267
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314742
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676918
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078475
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532452
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078356
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702603
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42782
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32826
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29874
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49598
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20882
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96975
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87285
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58602
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0669
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43657
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8248
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37914
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32987
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05661
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267689
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541482
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320429
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683182
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085464
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533927
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070942
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691753
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41118
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30857
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28636
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43927
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13852
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83829
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89247
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61071
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12278
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49475
(436.72, 13.99, 296.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91349
