¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˜(380.83, 7.42, 345.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84239
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744017
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963642
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202042
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461585
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745152
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064775
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423949
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823212
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269533
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749827
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279486
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880454
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59078
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39455
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33297
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44266
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77497
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.404
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44078
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05972
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.95209
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738893
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958103
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195998
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454999
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737955
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05847
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416942
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815414
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260807
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734001
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260843
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861934
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57267
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37355
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3083
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41331
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73946
ø(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36015
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38529
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98731
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.39728
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733789
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95261
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448457
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730818
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052176
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409986
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807631
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250774
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71767
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242426
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843523
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55476
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35279
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28394
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38432
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7044
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31689
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3306
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91598
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.93319
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728748
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947123
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184092
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442008
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723728
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04592
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403027
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799905
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23635
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701498
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224221
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825261
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53709
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33228
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25988
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35144
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6698
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27423
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2767
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84575
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26066
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723769
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941746
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178212
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435628
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717251
ƒ(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039685
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396119
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790065
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222116
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685532
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206211
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807079
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51962
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31203
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23613
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31363
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63567
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23217
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22358
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77659
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16692
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718828
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936397
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172433
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429319
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711626
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03347
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389246
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778917
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208011
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669764
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188478
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78906
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50237
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29204
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21268
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27637
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59863
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1907
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17127
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70853
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0748
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713986
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931125
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166703
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42306
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706048
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027296
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379495
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767864
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194081
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654201
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170891
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771171
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4832
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2723
…(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13575
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23962
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55767
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14985
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11974
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64154
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98421
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709139
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925918
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16102
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41686
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700422
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020527
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369636
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756875
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180347
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638779
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153554
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753427
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46269
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25282
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04284
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20338
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51712
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10958
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.069
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57564
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89519
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704387
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920746
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155444
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410779
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694902
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011653
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359837
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745971
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166749
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623597
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136467
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735806
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44237
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23331
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95202
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16768
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47694
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05997
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01903
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5108
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80772
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699691
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915659
ƒ(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149898
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40475
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688221
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002873
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350092
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735159
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153347
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608595
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119542
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718342
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42223
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15498
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86317
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13248
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43717
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00793
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96987
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44703
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72172
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695047
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91063
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144453
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3988
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680246
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994101
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340439
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724395
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140105
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593779
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10289
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700995
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40224
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0783
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77627
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09783
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39778
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95669
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92148
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38433
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63729
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690454
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90568
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139058
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381873
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672371
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985437
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330844
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713737
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127017
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579152
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086449
…(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683811
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38313
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00326
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69135
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06368
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35877
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90633
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87387
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32268
(380.84, 7.43, 345.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55436
