¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(409.59, 14.31, 244.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31179
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.158197
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.152038
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.146331
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.141072
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.136255
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.131872
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.128515
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.127885
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.130077
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.135156
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.143294
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.154779
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.170082
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.189955
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.215661
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.249542
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.296974
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.245644
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.234011
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.222932
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.212391
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.202378
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.192879
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.183886
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.175388
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.167379
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.159849
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.152786
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.146191
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.14005
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.134357
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.129111
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.124303
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.11993
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.116655
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.116033
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.118118
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.122965
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.130729
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.141661
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.156174
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.174899
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.198883
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.229961
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.271914
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.236533
  (409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.224931
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.213878
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.203362
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.193371
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.183894
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.17492
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.166444
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.158448
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.150934
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.143884
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.137297
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.131166
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.125483
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.120242
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.115437
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.111066
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.107853
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.107238
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.109246
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.113934
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.121436
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.13199
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.145957
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.163913
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.186765
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.216067
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.254836
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.230396
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.218808
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.207767
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.197262
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.187282
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.177815
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.168849
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.160376
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.152389
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.144876
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.137832
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.131248
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.125118
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.119434
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.114191
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.109387
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.105011
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.101841
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.101232
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.10319
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.107772
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.115105
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.125407
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.139026
¡ (409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.156489
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.178632
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.206845
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.243743
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.227061
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.215472
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.204428
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.193923
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.183938
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.174468
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.165499
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.157023
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.149029
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.141513
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.134462
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.127872
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.121736
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.116044
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.110793
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.105981
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.101599
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.098453
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.097843
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.099774
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.1043
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.111539
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.121706
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.135133
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.152332
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.174092
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.201724
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.237657
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.226443
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.214835
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.203775
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.193254
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.183254
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.173768
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.164783
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.156293
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.148285
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.140753
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.133688
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.127083
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.120931
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.115225
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.109961
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.105131
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.100734
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.097592
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.096985
 (409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.09891
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.103419
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.110635
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.12077
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.134149
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.151282
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.172943
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.200433
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.236135
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.228523
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.216882
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.205794
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.195241
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.185213
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.175698
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.166687
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.158168
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.150135
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.142577
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.135486
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.128859
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.122682
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.116954
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.111669
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.106818
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.102398
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.099242
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.098633
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.100571
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.105108
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.112369
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.122569
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.136042
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.153301
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.175146
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.202912
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.239066
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.23336
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.221673
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.210537
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.199939
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.189867
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.180311
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.171259
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.162701
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.15463
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.147035
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.139911
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.133248
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.12704
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.121281
œ (409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.115963
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.111084
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.106636
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.103444
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.102832
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.104806
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.109413
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.11679
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.127159
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.140869
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.158463
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.180789
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.209281
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.246657
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.241089
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.229336
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.218136
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.207476
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.197344
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.187731
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.178626
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.170016
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.161894
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.154249
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.147079
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.140371
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.13412
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.128318
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.122962
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.118044
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.11356
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.11031
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.109694
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.111722
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.116454
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.124027
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.134682
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.1488
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.166965
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.190124
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.219898
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.259498
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.251937
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.240098
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.228815
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.218076
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.207868
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.19818
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.189003
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.180322
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.172136
Ÿ (409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.164432
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.1572
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.150434
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.144127
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.138273
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.132867
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.127902
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.123372
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.120039
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.119416
(409.76, 14.31, 244.27) (391.87, 8.06, 248.75) (0.81, 2.16, 0.81) Human 2.121527
