¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(338.53, 7.60, 336.72) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.857546
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22489
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81524
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75656
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24572
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55186
(338.51, 7.64, 336.67) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 24.4443
(338.51, 7.64, 336.67) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 24.42426
(338.51, 7.64, 336.67) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 24.42005
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.908468
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.067065
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.237295
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420428
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617992
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831672
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063471
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315742
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59127
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893337
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225888
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59372
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002659
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459847
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931558
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466228
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.103
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75501
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52128
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7466
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16549
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75796
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68437
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15185
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42491
(338.51, 7.64, 336.67) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 24.90535
(338.51, 7.64, 336.67) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 24.89875
(338.51, 7.64, 336.67) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 24.89702
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.903471
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.061675
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.231476
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.414188
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.611261
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824388
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055555
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307145
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581852
‚(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882991
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214495
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581121
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988615
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444128
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941936
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48285
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05103
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69385
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4697
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70829
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10791
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70282
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61491
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06168
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3031
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.898572
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.056438
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225882
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.408155
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604747
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817331
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04792
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298831
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57279
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873052
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203527
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568954
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975053
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428989
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939518
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436203
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998561
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63437
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4192
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67117
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05213
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63526
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54816
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97509
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1863
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.893861
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.051413
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.220455
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.402327
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598483
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81056
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040577
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290787
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564026
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863416
†(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192937
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557212
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961988
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414331
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913559
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390792
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947512
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57656
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36981
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62359
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99815
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59028
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48404
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89203
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07446
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889313
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.046551
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.215241
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.396731
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592404
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804001
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033451
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283066
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555552
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854153
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182718
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545916
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949439
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400261
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886841
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35075
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89784
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52034
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32148
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56399
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95093
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54716
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42255
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81246
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96739
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.884948
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.041864
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.210237
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391303
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586587
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79772
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026618
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275597
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54745
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845214
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172905
†(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535038
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937325
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386703
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861018
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322111
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849546
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46571
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27427
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50576
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91778
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50297
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36368
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73628
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86508
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.880749
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.037343
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.205399
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386155
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580987
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791651
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020059
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26846
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539618
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836686
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163477
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524607
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925726
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373727
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836085
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294466
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805056
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41263
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22809
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44892
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88605
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45805
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3073
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66343
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76735
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.876688
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.033032
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.20075
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381131
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.575603
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.78584
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013727
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261615
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532109
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828449
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154405
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514593
ƒ(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914573
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361259
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812069
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267883
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775391
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36108
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18296
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39339
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83899
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4151
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25346
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59395
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67419
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.872826
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028888
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.196341
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.376349
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570471
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780258
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00771
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25503
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524941
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820588
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145763
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903909
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349361
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788956
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242247
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746816
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31182
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13887
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33918
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76844
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37413
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20208
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52767
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58545
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.869132
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024946
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.192067
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371787
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565537
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774931
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001904
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24877
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518087
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813073
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137481
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495867
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893733
„(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337957
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766716
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217588
