¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878431
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.75353
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.7377
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.72419
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.72888
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.93391
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043159
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271169
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518357
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78721
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080601
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402057
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755673
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146406
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574836
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056075
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605128
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22527
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76979
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33143
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97546
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7327
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42499
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.76292
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.74477
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.72895
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.71545
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.72051
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.92523
(399.98, 14.05, 245.91) (367.94, 8.15, 260.06) (0.81, 2.16, 0.81) Human 19.13866
(399.98, 14.05, 245.91) (367.94, 8.15, 260.06) (0.81, 2.16, 0.81) Human 19.13133
(399.98, 14.05, 245.91) (367.94, 8.15, 260.06) (0.81, 2.16, 0.81) Human 19.12972
(399.98, 14.05, 245.91) (367.94, 8.15, 260.06) (0.81, 2.16, 0.81) Human 19.3545
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657315
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266933
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513772
×(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782196
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075146
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396084
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749057
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139106
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567888
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051638
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598872
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20775
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76406
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32504
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01404
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77534
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54724
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.75645
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.7383
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.72249
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.709
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.71427
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.91877
(399.98, 14.05, 245.91) (367.94, 8.15, 260.06) (0.81, 2.16, 0.81) Human 19.05319
(399.98, 14.05, 245.91) (367.94, 8.15, 260.06) (0.81, 2.16, 0.81) Human 19.0462
(399.98, 14.05, 245.91) (367.94, 8.15, 260.06) (0.81, 2.16, 0.81) Human 19.04449
(399.98, 14.05, 245.91) (367.94, 8.15, 260.06) (0.81, 2.16, 0.81) Human 19.17988
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.654206
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262796
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50928
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777292
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069817
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390203
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742579
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131928
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561115
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046691
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583651
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19049
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75902
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31949
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05307
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81945
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79339
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.75227
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.73413
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.71833
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.70484
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.71015
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.91451
(399.98, 14.05, 245.91) (367.94, 8.15, 260.06) (0.81, 2.16, 0.81) Human 19.1745
(399.98, 14.05, 245.91) (367.94, 8.15, 260.06) (0.81, 2.16, 0.81) Human 19.16786
(399.98, 14.05, 245.91) (367.94, 8.15, 260.06) (0.81, 2.16, 0.81) Human 19.16702
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.651162
½(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862491
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504807
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772489
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06452
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384387
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7362
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124864
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556366
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033371
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568663
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17347
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75475
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31469
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0926
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86501
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04837
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.75039
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.73225
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.71645
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.70297
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.70816
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.91244
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64818
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859268
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500465
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767722
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059315
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378693
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729911
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117929
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54462
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020201
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553843
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1567
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75112
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31071
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13255
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9121
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31263
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.7508
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.73266
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.71686
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.70338
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.70829
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.91258
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.645266
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856113
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496158
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763062
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054228
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373143
Å(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723773
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11112
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534109
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00727
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539296
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1402
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74827
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30751
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17298
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96073
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57606
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.75351
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.73536
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.71955
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.70607
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.71054
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.91491
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.11587
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.10707
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.10297
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.10357
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.10888
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642413
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853031
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081213
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758471
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049235
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367655
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71773
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104426
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524225
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994517
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524938
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12396
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74611
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30512
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21384
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13907
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57161
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.7585
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.74035
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.72454
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.71105
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.71491
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.91943
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.2162
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.20736
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.20324
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639629
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.850019
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077947
·(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754002
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044309
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362271
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711802
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097851
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514597
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981971
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5108
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10794
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74465
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31114
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25518
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36829
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54253
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.7658
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.74764
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.73181
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.71832
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.72141
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.92616
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.636909
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847077
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074858
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749571
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039515
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356971
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705982
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091421
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505135
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96959
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496922
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09219
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7439
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34666
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29697
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36184
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51436
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25685
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20576
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80614
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.92674
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.91535
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.67898
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.93696
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634254
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844208
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071776
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318739
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034775
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351788
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700256
³(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085095
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495909
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957422
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483219
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0767
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74385
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38253
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33922
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34819
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48719
(399.98, 14.05, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27386
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.32487
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.30383
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.71459
(399.98, 14.05, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.70191
