¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(343.61, 7.98, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65255
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00383
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33666
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39445
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.487297
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.986878
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.550925
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19749
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94099
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75451
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64005
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52466
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.928
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88612
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.487876
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.987529
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.551804
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19915
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94203
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74439
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47102
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33244
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53929
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44855
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47438
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.487803
í(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.987446
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.552399
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19983
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93453
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73324
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30569
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14477
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10855
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09718
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30132
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54585
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.487078
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.986629
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.55214
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19954
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92606
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72107
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64054
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96307
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00379
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05752
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25535
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88376
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86279
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.4857
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.985074
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.551027
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19826
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91592
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70789
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60033
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93803
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96568
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01769
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20924
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36389
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82936
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63846
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.483669
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.982788
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549061
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19601
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90363
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6937
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55919
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33508
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92254
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97767
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15843
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28591
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03189
ñ(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77707
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09103
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.480991
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.97977
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.546243
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19201
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89048
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67851
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51803
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28851
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87927
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93068
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09071
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20878
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4631
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65018
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95363
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.477665
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.976021
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.542573
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18133
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87647
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66234
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47685
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24195
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83583
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88078
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02372
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13255
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35916
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54488
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81955
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08937
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.473691
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.971545
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.538054
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16984
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86162
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64519
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43567
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19539
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08289
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83072
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95749
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05721
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25696
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44167
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6887
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94262
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38089
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.469075
Ä(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.966547
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532692
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15756
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84593
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62701
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39449
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14887
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04437
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78058
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88615
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98278
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15669
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33378
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.561
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79947
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22149
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.463818
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961082
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.526489
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14448
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82942
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6034
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35333
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10238
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0056
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02116
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81178
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90919
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05832
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22272
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43647
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65994
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06613
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.457924
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954884
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.51945
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13061
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81209
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57901
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31219
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05594
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96662
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97618
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73828
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83571
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9618
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1228
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31492
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52393
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91469
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.451396
º(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947953
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509188
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11597
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79396
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55384
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27109
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00956
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92742
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93089
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96344
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75299
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87357
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03042
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19641
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39137
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76715
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.444241
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940292
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495636
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10057
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77504
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52792
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23003
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97664
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88803
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88292
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90352
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67131
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79335
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93987
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08087
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26217
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59872
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.43646
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.931911
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481416
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08441
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75534
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50126
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18904
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94782
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84846
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83486
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84395
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93362
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69778
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85107
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96818
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14326
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42704
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.42806
¦(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.922811
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.466537
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0675
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73487
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47388
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1481
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91842
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80872
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78672
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78472
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86113
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59959
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76409
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86131
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03464
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2811
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97763
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.419047
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.913003
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.451012
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0492
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71365
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44579
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10724
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88846
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76881
(343.72, 7.99, 312.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73616
