¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.106639
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.751655
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.742027
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.732843
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.724091
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.715764
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.707849
Ÿ (377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.70034
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.693227
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.686504
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.680162
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.674194
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.668596
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.663359
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.658479
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.653952
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.649772
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.645935
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.642436
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.908727
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.893355
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.878599
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.86444
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.850855
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.83783
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.825346
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.813386
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.801936
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.790984
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.780511
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.770511
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.760966
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.751869
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.743208
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.734972
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.727153
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.719741
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.712728
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.706109
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.699873
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.694016
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.688529
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.683409
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.67865
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.674245
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.670191
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.666484
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.952827
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.936606
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.921038
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.906103
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.891776
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.878041
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.864877
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.852266
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.840193
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.828639
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.817594
ƒ (377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.807039
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.796964
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.787357
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.778205
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.769498
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.761224
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.753377
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.745944
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.738919
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.732293
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.72606
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.720211
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.714741
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.709644
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.704914
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.700549
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.696538
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 2.017997
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 2.000045
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.982852
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.966385
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.950614
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.935516
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.92106
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.907228
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.893992
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.881338
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.869244
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.857694
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.846669
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.836153
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.826136
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.816603
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.807538
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.798933
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.790775
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.783056
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.775765
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.768892
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.762429
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.756371
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.750709
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.745436
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.740544
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.736034
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.328636
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.418579
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.514222
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.616096
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.722733
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.836138
›(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 2.051295
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 2.025351
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 2.003845
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.984756
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.967353
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.951272
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.936301
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.922289
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.909138
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.89677
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.885126
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.874156
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.863814
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.854076
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.84491
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.836284
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.828187
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.820593
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.813489
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.806855
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.800687
(377.18, 16.44, 289.52) (383.00, 8.53, 305.90) (0.81, 2.16, 0.81) Human 1.79496
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.332446
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.422618
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.518512
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.620042
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.726476
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.840129
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.96173
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.092107
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.232211
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.383133
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.546137
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.72269
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.914505
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.122567
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.349742
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599144
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874138
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178809
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518602
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892971
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4621
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060935
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75297
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55327
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48633
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60307
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.336447
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.42686
À(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.523016
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.623793
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.730468
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.844387
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.96628
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.09698
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.237441
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.388762
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.552211
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.729263
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.921478
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.129819
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.357671
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607847
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883736
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189445
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529743
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904158
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951921
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47679
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077765
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772512
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56821
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.504
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62438
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.340639
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.431304
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.527469
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.627779
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.73471
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.848911
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.971114
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.102157
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.243
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.394745
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.558668
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.736253
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.92859
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.137566
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.366141
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617146
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893993
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201044
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540552
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916256
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96591
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492743
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096051
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789347
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58504
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52402
¸(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64846
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.345022
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.435952
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.531442
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.632
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.739204
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.853703
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.976235
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.107643
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.248889
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.401084
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.56551
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.74366
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.936157
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.145809
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375154
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627044
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904912
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214053
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55218
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929277
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981053
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509953
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115821
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805455
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60387
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54632
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67533
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.349598
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.440804
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.535636
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.636457
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.743949
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.858764
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.981645
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.113437
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.255111
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.407781
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.57274
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.7512
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.944182
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154553
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384718
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637548
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916525
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226346
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564634
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943227
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369683
(377.18, 16.44, 289.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528431
