°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30307
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268822
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510182
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772268
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057767
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369879
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712474
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090117
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508404
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974118
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495743
«(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08382
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75179
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51698
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.402
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43719
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63827
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10925
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08678
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06693
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04968
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03501
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02291
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.01337
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00638
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00193
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00001
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00063
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032426
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254287
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494454
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755182
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039122
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349472
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690032
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065367
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480906
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943439
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461288
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04491
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70746
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46595
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34274
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36752
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5617
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13525
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11273
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09284
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.07554
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06084
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04871
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03914
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03213
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02767
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02574
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02635
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019127
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239961
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478893
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738272
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0207
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329316
À(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667877
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040881
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453773
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913177
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427332
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00649
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66371
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41571
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28439
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29895
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48654
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16394
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.14136
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12141
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10408
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08933
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.07717
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06758
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06054
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05606
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05412
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05472
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005984
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225745
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463547
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721569
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002497
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309386
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645992
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016733
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426958
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883276
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393803
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968643
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62059
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36617
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22692
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23148
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41277
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19533
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.17269
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15268
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.1353
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12052
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10832
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09869
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09163
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08713
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08518
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08578
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992936
ª(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211711
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448335
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70502
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984449
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289679
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624367
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992845
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400514
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853795
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360709
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931265
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5781
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31742
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17037
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16517
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34008
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.22946
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.20675
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18669
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16925
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15442
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.14218
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13252
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12543
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12091
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11895
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11954
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980113
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197833
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433292
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688704
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966685
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270225
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602965
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969271
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374374
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824695
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32809
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894479
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53625
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26938
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11473
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09992
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25205
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26637
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.24359
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.22346
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.20596
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19108
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.1788
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.1691
π(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16199
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15744
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15547
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.15605
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967396
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184093
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418429
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672556
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949106
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25101
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581885
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946018
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348631
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795973
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29592
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858151
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49495
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22207
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05996
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03425
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15516
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.30609
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28323
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26303
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.24547
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23054
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21821
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.20847
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.20133
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19676
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19477
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19534
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954801
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170524
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403746
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656631
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93173
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232039
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561054
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923084
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32318
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767668
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264214
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822402
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45433
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17549
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00608
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95379
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06016
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.34866
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.32572
√(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.30544
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28782
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.27283
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26045
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25067
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.24349
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.2389
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23689
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.23746
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942389
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157129
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389219
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640886
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914581
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213265
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540493
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900403
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298079
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739735
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232933
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787155
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41434
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12967
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95304
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87485
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96705
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.39413
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.3711
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.35075
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.33305
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.31799
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.30556
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.29574
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28852
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28391
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28188
(342.36, 7.02, 369.65) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28244
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930108
(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143845
