°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ñ(373.98, 7.06, 353.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308912
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117833
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445599
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806606
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206084
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650431
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147537
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707271
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34211
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06811
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90623
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88439
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04068
Ì(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4282
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12379
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24229
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96384
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.282749
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467917
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667684
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284861
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535357
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807963
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105783
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432368
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792012
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189907
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6324
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12732
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684444
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31614
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03831
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87168
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84387
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99248
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36997
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05195
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15153
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8456
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.275951
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460599
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659784
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275749
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525414
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797154
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093964
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419391
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777698
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174045
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614725
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107508
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662073
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29071
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00912
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83786
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80422
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94536
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31304
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98185
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06305
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73041
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269281
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.453419
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037325
Ñ(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266801
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515684
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786555
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082376
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406667
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76367
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158502
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597409
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088099
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640182
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26581
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98057
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80478
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76546
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8993
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25746
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91344
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97679
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61832
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.262739
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817636
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029194
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257986
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506177
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776165
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071014
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394198
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749925
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143271
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580447
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069096
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618746
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24145
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95264
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77244
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72757
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85432
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20319
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84673
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89272
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50918
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97252
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614647
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81026
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021235
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249389
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496789
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765983
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059886
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381984
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736461
Ü(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12836
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563843
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050493
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597769
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21761
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92532
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74082
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69055
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81039
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15026
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78163
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81082
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40302
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82943
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.607928
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803034
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013457
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240947
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487633
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756011
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048987
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370026
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723279
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113765
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547591
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032293
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57725
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1943
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89861
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70992
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65439
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76751
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09856
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71819
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73106
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29969
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6904
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601346
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795959
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005818
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232689
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478666
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746248
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038319
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358321
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710383
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099484
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531697
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014496
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557189
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17152
í(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87252
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67974
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61909
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72566
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04817
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65631
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65337
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19923
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5554
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.594917
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789013
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998355
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224601
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469891
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736696
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027881
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346865
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697764
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08552
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516157
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997099
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537583
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14926
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84703
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65027
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58463
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68484
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99906
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5961
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57778
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.59629
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.54328
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.51805
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.49658
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.47884
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.46479
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.45436
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.588618
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782249
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991024
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216691
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461309
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727351
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017673
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335676
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685435
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07187
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500969
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9801
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518434
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12753
•(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82215
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62152
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55103
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64504
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95119
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53742
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50423
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.52204
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.47939
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.46004
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.44425
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.43206
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.42343
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.41837
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.582469
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775612
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983874
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208931
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452917
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718219
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007697
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324735
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673386
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058536
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486135
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963501
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499736
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10631
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79788
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59347
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51826
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60626
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90457
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48032
(373.20, 7.06, 353.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43272
(373.20, 7.06, 353.57) (348.21, 1.16, 369.29) (0.81, 2.16, 0.81) Human 17.63937
