¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(405.82, 13.17, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706462
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03554
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24609
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62971
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0407
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46294
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8105
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17933
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57129
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98853
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121573
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381767
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66642
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976559
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3112
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681169
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09222
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551538
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078936
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701166
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41991
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25601
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47973
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56266
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64907
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73917
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83294
¸(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93058
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28854
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67071
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08002
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51936
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87115
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23786
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62738
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04185
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.354
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50119
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1202
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380247
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664734
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976368
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311035
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680964
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092002
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554033
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08301
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702607
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42157
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25797
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57357
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65813
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74623
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98149
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33847
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71996
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12845
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56675
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94392
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30941
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69752
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06724
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20009
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33834
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48213
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63179
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118741
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378652
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663003
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975296
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310787
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680721
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091703
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557507
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086946
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703826
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42298
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25959
·(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7026
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03752
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39464
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77616
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18461
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62273
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02771
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39289
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78052
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93887
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06365
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19353
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32868
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46929
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61555
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76773
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117212
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376982
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661171
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973269
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310493
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68036
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09134
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560922
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090778
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704817
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42414
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26098
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45571
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83789
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24698
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68573
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12143
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48708
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71401
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82649
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9437
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06571
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19274
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32489
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46246
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60555
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7544
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90928
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115621
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375258
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659277
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97119
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310154
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679999
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093773
´(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564166
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094509
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705611
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42506
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27573
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05258
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75412
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22393
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52254
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62379
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72935
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83942
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.954
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07338
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19761
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32695
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46156
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60161
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74733
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89892
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05661
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113997
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373465
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657311
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969051
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309759
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679551
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096594
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567355
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098083
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706193
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4257
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40692
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23133
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45657
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54992
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64728
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74993
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85754
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96967
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08648
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20814
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33473
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46654
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60369
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74639
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89483
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0493
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20993
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691283
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3716
´(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655264
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966794
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309303
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679043
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099331
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570431
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101555
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706511
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42611
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53936
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4121
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61228
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70795
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80781
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91194
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02055
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1337
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25151
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37424
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50203
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63497
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77335
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91731
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06713
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22296
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38505
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690245
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369675
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653148
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964438
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307807
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68114
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101965
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573362
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104897
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708693
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42626
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67288
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59478
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77394
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87214
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97457
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08142
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19279
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3088
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42963
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55547
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6864
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82271
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96453
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1121
«(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26563
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42534
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57835
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689158
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928679
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650977
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962031
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305136
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683405
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104501
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576204
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108103
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712371
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42615
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80755
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76832
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94184
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0427
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1479
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25753
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37186
(405.11, 13.07, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49091
