¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(385.38, 11.79, 325.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338184
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009529
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299826
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487869
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57361
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66278
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755583
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093768
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337704
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526263
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72457
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933278
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37025
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30515
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28668
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17106
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48302
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95501
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34353
(385.72, 11.80, 326.01) (416.81, 8.75, 311.51) (0.81, 2.16, 0.81) Human 22.17197
(385.72, 11.80, 326.01) (416.81, 8.75, 311.51) (0.81, 2.16, 0.81) Human 21.94311
(385.72, 11.80, 326.01) (416.81, 8.75, 311.51) (0.81, 2.16, 0.81) Human 21.94439
(385.72, 11.80, 326.01) (416.81, 8.75, 311.51) (0.81, 2.16, 0.81) Human 21.95498
(385.72, 11.80, 326.01) (416.81, 8.75, 311.51) (0.81, 2.16, 0.81) Human 21.9704
(385.72, 11.80, 326.01) (416.81, 8.75, 311.51) (0.81, 2.16, 0.81) Human 21.99061
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031515
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257287
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499538
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751571
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021629
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312867
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424891
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509094
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596747
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68788
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855175
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210896
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470638
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666478
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872511
µ(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15108
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00109
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06208
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98323
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24585
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7752
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26257
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.8653
(385.72, 11.80, 326.01) (416.81, 8.75, 311.51) (0.81, 2.16, 0.81) Human 22.10574
(385.72, 11.80, 326.01) (416.81, 8.75, 311.51) (0.81, 2.16, 0.81) Human 22.12008
(385.72, 11.80, 326.01) (416.81, 8.75, 311.51) (0.81, 2.16, 0.81) Human 22.1532
(385.72, 11.80, 326.01) (416.81, 8.75, 311.51) (0.81, 2.16, 0.81) Human 22.19511
(385.72, 11.80, 326.01) (416.81, 8.75, 311.51) (0.81, 2.16, 0.81) Human 22.24881
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040991
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267381
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510381
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763152
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034121
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284491
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364074
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446841
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532969
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622551
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715771
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966202
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332245
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610426
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813927
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02827
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7131
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80013
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8031
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01735
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59092
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17751
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.16115
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050669
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277749
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521505
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77513
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046986
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227064
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305305
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386692
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471416
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559504
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651142
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746473
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081264
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458179
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757453
­(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969171
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43995
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55003
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59516
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79713
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30337
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0966
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.50101
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060616
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288412
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532933
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787452
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060251
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171658
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248619
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328658
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411989
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498661
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588799
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682601
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844185
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20068
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589043
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912221
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21548
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26042
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31105
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58477
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04227
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00844
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80568
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070833
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299355
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544697
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800125
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045294
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118126
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193886
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27267
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354664
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439957
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528687
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620976
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71703
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957703
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324806
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725305
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07531
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95911
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04031
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37992
¨(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79125
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91854
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.08717
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081285
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310538
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556717
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813168
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994788
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066492
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141073
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218643
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29937
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383337
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4707
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561569
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656124
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754539
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07568
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454108
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867413
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67385
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78212
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12737
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54978
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71167
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.37606
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08062
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32205
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569051
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826582
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94604
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016643
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090118
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166544
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246044
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328739
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414807
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504297
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597462
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694366
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840399
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198565
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588881
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40339
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5345
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81062
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31734
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40732
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.82186
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079294
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33382
­(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581677
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832166
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899019
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968613
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041004
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11632
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194663
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276162
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360962
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44917
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540943
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636435
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73581
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95745
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326733
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729733
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21943
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36559
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0936
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11517
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17713
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078071
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333473
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594637
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787786
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85369
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92227
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993639
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067875
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14512
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225515
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30909
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396025
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486502
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580659
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678625
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780569
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079595
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460617
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92161
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03268
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79866
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83457
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60678
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076939
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332257
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60785
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745053
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810005
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877647
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948032
Ä(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021256
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097435
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176719
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259134
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344913
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434156
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52698
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623567
(385.72, 11.80, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724139
