¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Á(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.63338
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18773
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83787
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.93041
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.57298
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583499
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784983
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002768
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241213
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496094
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77035
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070227
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400675
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.766587
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.170929
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61525
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113654
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.659799
 (401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28254
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97827
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73658
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58908
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53188
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55663
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75103
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15458
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.79238
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.86264
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.49097
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584693
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786271
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00416
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242472
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497474
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771852
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071872
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402508
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.768613
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.173299
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617817
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.116323
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.662481
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28405
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97958
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73808
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58917
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52962
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54116
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72855
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12033
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74922
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.78798
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.41278
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585978
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787657
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005661
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24383
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498999
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773517
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073692
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404525
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770843
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175904
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.620663
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.119281
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.665555
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.286
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98149
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74027
£(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59009
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52825
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52704
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7077
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0881
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70505
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.7166
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.33836
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587354
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789142
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007267
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245289
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500672
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775342
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075689
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406726
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773275
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178747
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.623782
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122527
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.669021
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2884
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.984
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74314
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59185
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.524
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51427
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68848
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05789
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66062
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64845
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.26766
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588821
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790725
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008978
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246847
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502492
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777328
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077863
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409111
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77591
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181794
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62718
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.126063
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.672876
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29124
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11012
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42118
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29909
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19453
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74827
Ç(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67087
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02967
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61862
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.5835
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.19716
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59038
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792406
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010798
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248504
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504457
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779472
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08021
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41168
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778749
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185087
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630852
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.129886
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677123
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93938
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64354
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42419
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29613
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19116
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23855
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28703
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00343
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57903
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52168
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.12244
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592029
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794185
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012723
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25026
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50657
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781776
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.082734
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414433
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781793
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.188629
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.634802
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.134282
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28797
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9457
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64688
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42798
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29429
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18907
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22582
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43238
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51192
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54182
æ(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.46298
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.05156
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593768
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796062
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014753
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252115
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508829
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784239
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085432
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.417366
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785037
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192416
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639027
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711854
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29395
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95248
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65087
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43255
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29354
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18818
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21449
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41921
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78886
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70737
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40733
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.98445
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595598
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798036
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016889
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254179
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511233
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786863
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088304
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420486
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788484
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196452
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198878
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717567
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30034
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95978
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65553
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43786
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29389
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18861
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20466
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40772
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77318
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39161
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.35472
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.92106
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597518
¡(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800107
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019131
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256613
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513785
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789646
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091352
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423789
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.792134
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735944
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204293
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723627
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30717
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96752
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66089
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44397
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29533
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19023
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.204
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3979
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75954
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35911
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.7276
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.86136
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599529
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802277
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021479
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259161
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516481
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792588
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094574
(401.01, 14.02, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427272
(401.01, 14.02, 248.17) (385.16, 8.05, 262.11) (0.81, 2.16, 0.81) Human 7.226317
(401.01, 14.02, 248.17) (385.16, 8.05, 262.11) (0.81, 2.16, 0.81) Human 7.148554
(401.01, 14.02, 248.17) (385.16, 8.05, 262.11) (0.81, 2.16, 0.81) Human 7.122633
(401.01, 14.02, 248.17) (385.16, 8.05, 262.11) (0.81, 2.16, 0.81) Human 7.101595
(401.01, 14.02, 248.17) (385.16, 8.05, 262.11) (0.81, 2.16, 0.81) Human 7.082059
(401.01, 14.02, 248.17) (385.16, 8.05, 262.11) (0.81, 2.16, 0.81) Human 7.064007
(401.01, 14.02, 248.17) (385.16, 8.05, 262.11) (0.81, 2.16, 0.81) Human 7.047417
