¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(368.26, 7.21, 350.79) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.62071
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745934
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252341
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823001
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48066
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22729
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0549
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67282
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71218
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05183
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08419
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40087
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60567
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344491
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600099
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878565
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183027
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517222
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885643
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291204
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743242
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249304
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819571
°(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48321
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23022
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.066
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58532
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5503
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1137
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.308
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43196
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61776
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345381
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601067
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879622
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184184
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518495
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88705
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292068
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740534
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246284
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816156
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47956
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23313
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07818
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59857
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39242
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17742
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53341
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6396
(368.26, 7.21, 350.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62974
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.392084
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.557109
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.696668
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.881223
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.013116
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.093915
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.178015
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.262278
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.236323
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.211954
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.189146
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.948882
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.237785
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.547865
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.527256
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.847898
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.011921
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.141496
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.249043
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.237795
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.228178
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.460041
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.455569
ì(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.640414
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.166307
(368.06, 7.21, 350.67) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.43591
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.358274
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.475829
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.643227
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.820689
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.895268
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.972872
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.053634
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.08693
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.061619
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 7.037855
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.939161
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.713273
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.287835
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.59459
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.416444
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.729841
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.848587
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.972615
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.050075
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.039117
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 8.029751
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.920884
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.743657
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.504123
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.007672
(368.06, 7.21, 350.67) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.38357
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.325774
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.397444
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.729864
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.710526
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.782223
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.856821
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.934445
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.921171
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.896466
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.873274
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.70668
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.494839
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 7.409064
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.032286
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.326274
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.579179
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.693022
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.811884
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.861979
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.851293
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.842162
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.71974
ê(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.551177
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.558015
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.857114
(368.06, 7.21, 350.67) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.33408
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.294535
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.321826
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.6385
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.604743
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.673726
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.745494
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.78991
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.764279
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.740149
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.704605
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.491029
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.411293
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.722715
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.952016
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.238999
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.435467
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.544732
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.658772
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.683938
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.673508
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.6646
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.530117
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.369524
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.909528
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.714076
(368.06, 7.21, 350.67) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.28736
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.264508
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.295983
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.55073
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.915291
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.628072
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.638637
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.640659
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.615605
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.592019
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.506527
(368.06, 7.21, 350.67) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 6.486516
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 7.056457
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.782054
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.874228
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.154508
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.298273
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.403255
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.512789
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.515212
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.505028
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.496329
ì(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.351099
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.197859
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.727842
(368.06, 7.21, 350.67) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.89097
(368.06, 7.21, 350.67) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.24337
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.238977
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.319911
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.466373
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.812517
(368.06, 7.21, 350.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345833
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 7.078894
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.884533
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.858572
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.834134
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.811192
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.853451
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.937308
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 7.024627
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.826892
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.070356
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.167203
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.268177
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.36656
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.355141
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.345187
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.336006
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.181875
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.035431
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.733216
(368.06, 7.21, 350.67) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.85199
(368.06, 7.21, 350.67) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.20207
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.262174
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.344408
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.431581
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.714184
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 7.097413
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.845221
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.742096
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.716685
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.692764
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.67031
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.742331
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.823153
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.907299
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.890968
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.948631
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.041897
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.139111
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.214293
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.203121
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.193384
æ(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.169118
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.021711
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.88156
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.796405
(368.06, 7.21, 350.67) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.81555
(368.06, 7.21, 350.67) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.1634
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.28591
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.369486
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.458116
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.620043
(368.06, 7.21, 350.67) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 3.99909
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.633075
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.6067
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.58181
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.558381
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.560849
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.635759
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.713723
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.794881
(368.06, 7.21, 350.67) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 6.953978
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.941835
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.927463
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.015707
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.069546
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.058609
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.049079
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 7.011125
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.870325
(368.06, 7.21, 350.67) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 6.865561
