¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(400.21, 14.05, 246.70) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 15.47197
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14957
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88311
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52405
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63557
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93558
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60003
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.707
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69118
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42351
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82541
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357194
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627795
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923865
æ(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248598
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607984
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006509
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451241
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.949421
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.512168
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15186
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61762
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53402
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63643
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9356
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60007
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70525
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6888
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40019
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80125
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358041
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62872
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92488
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.249784
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609298
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00797
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.452781
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951152
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.514007
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15396
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62592
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54368
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63696
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93505
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59937
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7241
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68459
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38097
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78135
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358822
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629573
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925816
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250881
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610512
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00932
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454196
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952745
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.51569
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8422
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63393
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55308
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63718
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93873
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59794
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74372
ø(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67275
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26659
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76571
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359536
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.630351
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926669
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251887
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611624
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.010556
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455485
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954198
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15913
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84897
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64176
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56224
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6371
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95093
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59644
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76189
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64048
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08548
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75432
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360181
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631057
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927442
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2528
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612636
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.011682
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.456652
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558545
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16485
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85554
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64849
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5632
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63668
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9625
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59586
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7787
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60712
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90889
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360758
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631687
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928133
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253623
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613544
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012691
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026499
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563455
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17039
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85949
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64798
“(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56259
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63593
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97347
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59477
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7941
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57267
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71055
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361266
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632242
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928743
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254351
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614351
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013589
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03072
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568181
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17224
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85883
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64724
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56172
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63489
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98381
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59323
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80803
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50676
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4476
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361706
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632724
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92927
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254989
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615056
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555609
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034541
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568431
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17151
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85796
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64621
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56052
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63351
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99353
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59116
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82059
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23651
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.22296
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.95016
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.89728
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.03406
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362078
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63313
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929714
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255533
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129366
Á(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558008
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033783
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567607
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17059
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85688
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64497
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55908
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63182
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00261
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58869
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76388
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97257
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.75737
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.51186
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.47147
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.61094
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.99345
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362381
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633461
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930079
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744879
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130592
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557196
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032939
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566619
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16944
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85562
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64354
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55741
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62992
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01104
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5857
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66943
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73123
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.31537
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.09484
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.06584
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.20758
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.58253
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362617
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633716
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396389
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745213
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129799
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556319
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031943
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565495
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16818
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85416
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64185
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55541
Ì(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63632
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01884
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58227
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57673
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53802
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 20.89537
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 20.69774
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 20.67912
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 20.82274
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.19035
(400.68, 14.06, 246.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 24.29297
(400.68, 14.06, 246.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 24.28803
(400.68, 14.06, 246.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 24.28782
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362781
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633897
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396034
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744379
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128861
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55532
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03079
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564223
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1667
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8525
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6399
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55319
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64224
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02387
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57837
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48579
(400.68, 14.06, 246.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34893
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 20.4959
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 20.31929
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 20.31013
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 20.45531
(400.68, 14.06, 246.61) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 20.8158
(400.68, 14.06, 246.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 23.93558
(400.68, 14.06, 246.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 23.93838
(400.68, 14.06, 246.61) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 23.94585
