¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43532
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165352
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407616
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671053
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95853
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273341
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619566
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998906
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408363
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863827
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372567
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935257
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54757
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25768
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04248
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82245
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8138
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80361
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92162
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43439
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90846
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00374
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945614
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169441
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412074
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675924
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963838
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279173
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625992
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006883
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417245
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873717
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378728
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944805
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54321
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25274
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04597
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82642
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76712
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77087
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79293
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13135
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87659
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02033
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.51139
é(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.4767
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.44444
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949464
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173615
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416601
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680841
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96922
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285097
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632514
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015022
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426239
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879927
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385098
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95323
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54717
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24816
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05024
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83127
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72344
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71404
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6695
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.64859
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.60166
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.55735
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.51561
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.47641
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.43969
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.40543
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.37358
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.83512
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953403
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177867
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421199
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685856
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97471
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291098
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639134
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023349
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43324
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885839
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391683
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960686
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55887
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24399
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05525
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.50042
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.43959
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.38175
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.56112
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.5777
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.53127
õ(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.48743
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.44615
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.40739
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.37109
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.33723
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.30576
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.74857
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957403
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182155
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425872
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690949
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980284
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297225
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645857
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031151
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438704
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891924
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39854
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968404
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57098
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24384
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05271
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.42639
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.36614
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.30886
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.50667
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.50995
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.46398
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.4206
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.37975
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.3414
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.3055
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.27202
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.24093
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.66596
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961453
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186543
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430666
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696117
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985941
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303425
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652733
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038733
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444388
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898242
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405635
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9764
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58355
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25814
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04882
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.3557
 (435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.29601
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.23926
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.45448
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.44524
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.39972
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.35677
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.31633
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.27838
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.24286
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.20974
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.17899
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.394
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965539
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190996
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435464
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701391
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991658
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309722
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659653
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046446
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453223
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904815
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412934
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984685
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59661
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27294
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0454
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.43816
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.41592
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.39617
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.4045
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.3835
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.33841
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.29586
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.25581
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.21823
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.18307
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.1503
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.11988
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.51046
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969722
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195527
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440362
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706729
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997503
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316144
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666713
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054259
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464358
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91154
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420521
ü(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993207
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61009
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28822
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06147
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75946
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.89948
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.879
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.86109
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.32466
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.27997
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.2378
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.19813
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.1609
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.12609
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.09364
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.06354
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.44061
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973929
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20011
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44535
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712158
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003447
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32263
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673894
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062195
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475765
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923428
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428325
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00202
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62405
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30407
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02835
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7111
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.18662
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.12636
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.06919
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.26865
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.22433
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.18254
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.14321
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.10632
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.07183
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.03969
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.00989
(435.48, 13.97, 294.54) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.37262
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978243
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204704
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450366
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71764
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009432
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329226
€ (435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681145
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07024
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487419
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936323
(435.48, 13.97, 294.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437404
