¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ª(401.43, 12.67, 328.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48626
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26502
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3427
¶(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42391
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5088
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59738
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68986
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78628
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88683
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99156
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10072
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21434
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205267
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99475
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454239
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016676
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693776
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48307
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30331
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2468
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84916
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89906
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95189
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00927
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07146
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13682
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20546
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27737
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35271
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43154
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51398
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60009
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68997
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78376
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88157
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98354
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08977
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20043
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31567
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23383
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615839
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042071
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509838
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099227
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789665
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59574
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43125
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39764
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95781
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00894
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06298
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12003
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18018
¸(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24348
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30999
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37979
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.453
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52964
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60981
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69518
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78644
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88164
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98091
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08435
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19217
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30442
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42132
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262243
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647493
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077538
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573571
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18243
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886462
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70965
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56117
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50602
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07063
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12299
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1783
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23669
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29825
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36294
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43091
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50223
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57697
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6552
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73708
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82261
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91195
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00522
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10253
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20393
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30966
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41979
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53447
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290509
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678991
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112871
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652265
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266273
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984112
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82481
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69307
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61519
¸(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18773
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24138
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29808
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35786
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42083
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48701
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5565
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62943
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70578
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78576
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86933
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95668
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04788
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14307
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24238
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34589
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45374
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56608
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6831
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318571
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710278
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152206
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731761
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355039
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08266
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94117
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80852
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72542
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30928
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36431
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4224
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48366
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54813
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61589
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68698
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76156
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83965
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92138
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00679
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09605
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18921
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28646
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38784
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49352
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67088
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01221
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38833
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34644
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74139
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221467
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811874
·(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447493
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18408
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05873
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90402
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83683
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43542
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49189
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55151
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6143
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68037
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74973
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82256
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89885
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97876
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06232
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1497
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24095
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33616
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61587
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94596
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2944
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69421
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12907
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59202
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374155
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772304
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291002
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892647
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540812
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29307
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17747
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00037
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94932
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56637
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62435
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68551
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74992
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81767
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88875
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96336
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04149
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1233
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28168
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58614
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90686
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.245
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60768
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02842
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47578
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95225
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38873
µ(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52522
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4016
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823333
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360821
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974051
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63499
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4032
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26451
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09747
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06291
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7023
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76188
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82468
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89077
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96026
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03317
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28085
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57809
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89093
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22056
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56817
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95694
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39131
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85338
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16089
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2837
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41172
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5451
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68398
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428819
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884343
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43086
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056067
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730006
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51452
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34657
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19539
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17752
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84335
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90464
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01974
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29695
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58819
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89454
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21708
(401.04, 12.67, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55698
