¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€ (416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30176
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55583
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76806
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99059
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1923
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38513
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6186
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26664
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9878
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79489
(416.26, 12.93, 329.38) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 16.9917
(416.26, 12.93, 329.38) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 17.0133
(416.26, 12.93, 329.38) (406.51, 10.23, 298.71) (0.61, 0.87, 0.61) Tools 17.4682
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.70698
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.74372
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.78447
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.82926
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.87814
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669317
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115666
(416.26, 12.93, 329.38) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 8.804918
(416.26, 12.93, 329.38) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 8.775494
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36677
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52369
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68754
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85872
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03766
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22479
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42069
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62583
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84082
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03263
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21805
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41177
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61422
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0472
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7437
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52173
(416.26, 12.93, 329.38) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 17.09936
(416.26, 12.93, 329.38) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 17.09236
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.89885
Ú(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.9325
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.97016
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.01187
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.05768
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.10762
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626667
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068351
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496089
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965694
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42297
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58184
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74775
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92113
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10236
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29196
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49042
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6983
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88106
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05954
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24586
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44051
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64397
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85674
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50956
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26024
(416.26, 12.93, 329.38) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 17.0152
(416.26, 12.93, 329.38) (406.25, 10.06, 299.30) (1.06, 0.61, 0.97) Tools 17.00819
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.13265
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.16721
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.20583
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.24856
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.29543
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.3465
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5841
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011594
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431313
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894042
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4067
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64193
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98563
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16929
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36143
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56259
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73714
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90906
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08842
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27577
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47144
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67594
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88986
å(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28486
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00983
(416.26, 12.93, 329.38) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 16.86656
(416.26, 12.93, 329.38) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 16.74456
(416.26, 12.93, 329.38) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 16.62753
(416.26, 12.93, 329.38) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 16.60403
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.45115
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.49495
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.54295
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.59519
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541536
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953334
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367222
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823246
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32806
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70409
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87438
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05237
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2385
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4333
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60048
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76615
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93897
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11937
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30771
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50449
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71017
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9253
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15049
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7698
(416.26, 12.93, 329.38) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 16.53916
(416.26, 12.93, 329.38) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 16.53209
(416.26, 12.93, 329.38) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 16.52825
(416.26, 12.93, 329.38) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 16.52764
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.679
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.668
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.71698
(416.26, 12.93, 329.38) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.77026
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499019
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895676
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303848
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753229
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25035
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76825
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94089
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12132
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31006
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47067
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63046
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79708
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97089
Î(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15235
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34181
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53975
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74669
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96311
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18965
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53958
(416.26, 12.93, 329.38) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 16.59525
(416.26, 12.93, 329.38) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 16.61855
(416.26, 12.93, 329.38) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 16.64518
(416.26, 12.93, 329.38) (406.32, 10.23, 300.11) (0.61, 0.87, 0.61) Tools 16.67514
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456608
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838631
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241138
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684076
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17364
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71755
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0096
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19258
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34736
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50156
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66227
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82992
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00482
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18737
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37804
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5772
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78548
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00332
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23131
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47015
(416.26, 12.93, 329.38) (402.52, 10.19, 296.46) (0.84, 0.87, 0.84) Tools 21.81804
(416.26, 12.93, 329.38) (405.55, 10.06, 299.57) (1.04, 0.61, 1.05) Tools 17.28435
(416.26, 12.93, 329.38) (402.52, 10.19, 296.46) (0.84, 0.87, 0.84) Tools 21.88645
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414221
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782189
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17918
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615711
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09793
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63319
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08053
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23021
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3791
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53425
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69602
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86643
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04474
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23093
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42541
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62869
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84124
ß(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06369
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2966
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5555
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.0167
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 6.982242
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 6.949468
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 6.918342
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 6.888831
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57824
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09338
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28002
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43244
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59133
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75704
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92989
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11034
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2987
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49554
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70128
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91643
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14164
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39188
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69613
(416.26, 12.93, 329.38) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 20.00265
(416.26, 12.93, 329.38) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 20.31451
(416.26, 12.93, 329.38) (403.02, 10.55, 298.23) (1.19, 1.67, 1.17) Tools 20.22211
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 6.966537
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 6.932321
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 6.899779
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 6.882906
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 6.919101
(416.26, 12.93, 329.38) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 10.16673
(416.26, 12.93, 329.38) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 10.19875
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33823
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49243
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65319
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82088
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99585
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17847
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36919
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56842
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77677
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99469
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23645
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5312
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84208
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37499
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 6.934623
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 6.96799
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.003053
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.039849
ê(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.078422
(416.26, 12.93, 329.38) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 7.215548
(416.26, 12.93, 329.38) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 9.675538
(416.26, 12.93, 329.38) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 9.704493
(416.26, 12.93, 329.38) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 9.735524
(416.26, 12.93, 329.38) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 9.768665
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88718
(416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06429
