¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(366.49, 7.19, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394626
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.859137
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.834201
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.811118
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.856711
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.966547
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.080934
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.416408
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.39128
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.34772
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.35535
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.542
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.0533
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418724
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672414
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948397
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249682
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540541
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791213
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060698
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351241
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665236
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.797069
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.697913
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.673424
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.650752
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.722269
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.82847
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.939051
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.311161
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.15481
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.13466
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.15921
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.34055
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.87344
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42023
¶(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674493
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95068
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252135
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518398
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767477
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035198
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323764
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635555
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.585968
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.544086
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.520022
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.497746
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.59322
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.695987
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.840791
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.209319
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.95038
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.93051
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.97083
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.14714
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420365
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67659
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952912
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254624
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496781
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744334
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010321
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296968
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60663
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.422652
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.397214
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.373557
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.373667
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.469292
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.568816
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.75009
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.110759
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.75441
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.73481
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.78984
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.96138
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420521
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678665
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955201
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246271
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4757
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721711
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986076
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27088
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.412906
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.281906
Ë(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.256887
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.23362
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.257543
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.350229
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.446687
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.662216
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.08899
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.56647
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.54714
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.61588
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.78291
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420622
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679466
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957522
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227044
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455163
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699722
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962477
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245437
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.226603
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.147346
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.122727
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.099832
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.145887
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.235795
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.32935
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.577075
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.91816
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 11.04786
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.36709
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.44865
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.61139
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420761
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679575
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95981
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208329
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435182
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678269
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938007
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217566
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.050465
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.018624
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.994389
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.97185
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.038496
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.125768
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.216576
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.494573
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.75434
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.87988
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.1943
Â(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.28782
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.4465
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420875
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679704
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961714
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189588
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413876
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654147
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91213
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.084635
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.920987
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.895425
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.871557
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.853684
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.935171
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.019945
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.108148
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.414623
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.63042
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.71877
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.84534
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.13314
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.30333
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420985
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679816
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960505
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168998
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391876
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630613
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886866
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.919178
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.802629
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.777444
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.753928
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.756514
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.835725
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.918131
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.036296
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.33714
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.54145
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.56418
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.68688
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.98433
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.17602
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421047
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679913
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941653
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148895
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37046
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607682
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862266
Ñ(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.762398
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.689233
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.66441
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.641231
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.662939
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.739989
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.820145
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.966642
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.262046
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.45598
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.4448
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.53482
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.6587
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.05308
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421154
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680012
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923283
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129374
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349558
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585347
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.804056
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.613691
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.580542
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.556066
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.53321
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.572802
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.647799
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.725819
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.899089
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.189264
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.37387
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.36273
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.38885
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.50912
(365.98, 7.16, 350.42) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.93437
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421214
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680095
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905383
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11031
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329233
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563614
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.656335
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.502086
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.476316
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.452171
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.429626
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.485958
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.559002
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.634989
(365.98, 7.16, 350.42) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.83357
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.3553
Ö(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.29503
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.28393
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.27485
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.36551
(365.98, 7.16, 350.42) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.48711
(365.98, 7.16, 350.42) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.32291
(365.98, 7.16, 350.42) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.30724
(365.98, 7.16, 350.42) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.29633
(365.98, 7.16, 350.42) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.29017
(365.98, 7.16, 350.42) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.28874
(365.98, 7.16, 350.42) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 24.29205
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421296
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68014
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887961
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091752
