¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(401.59, 14.09, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76224
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.625974
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.609571
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.594905
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.581957
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.570718
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.796066
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.393833
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.387048
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.382102
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.378987
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.377702
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.378246
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.38062
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.384822
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196773
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440515
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705575
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992116
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296331
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623263
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959062
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327503
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733478
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.110796
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.08441
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.059937
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.037354
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.016635
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.997761
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.980715
(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.965476
ô(401.43, 14.08, 246.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.952031
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.214005
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.201403
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.799115
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.792104
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.787008
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.783826
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.782552
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.783185
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.785726
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.790175
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195482
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439149
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703759
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986961
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28994
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618881
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974058
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343992
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751667
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19756
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.341155
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.31348
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.287773
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.264008
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.242163
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.222213
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.204141
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.187926
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.173553
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.161009
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.24304
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.23579
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.23054
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.22729
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.22603
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.22677
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.2295
(401.43, 14.08, 246.13) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.23423
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194247
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437766
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699113
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98192
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283653
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611979
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972912
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360738
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770177
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216078
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.3021
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.274543
ú(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.248948
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.225287
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.203536
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.183675
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.16568
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.149538
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.135229
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.122742
(401.43, 14.08, 246.13) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.5763
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.78259
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.77603
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.77157
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.76922
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.76896
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.77081
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 10.77475
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193037
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435303
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694498
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976913
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27748
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60519
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965429
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36324
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788985
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252815
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.265169
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.237726
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.212236
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.188674
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.167012
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.147233
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.129313
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.113238
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.09899
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.086555
(401.43, 14.08, 246.13) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.53435
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.09589
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.08916
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.08459
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.0822
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.08196
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.08388
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.08797
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191824
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431128
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689985
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971945
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271376
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598539
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958108
ÿ(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355124
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795637
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313454
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.230329
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.202992
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.177601
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.15413
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.132553
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.112851
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.095003
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.078991
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.0648
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.052415
(401.43, 14.08, 246.13) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.49478
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.43023
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.42332
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.41864
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.4162
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.41598
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.41798
(401.43, 14.08, 246.13) (376.55, 8.79, 250.54) (1.53, 1.29, 1.51) Tools 11.42222
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188912
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426995
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685482
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967038
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265384
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591976
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950885
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347134
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788673
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365921
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.197536
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.1703
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.145002
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.121617
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.100121
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.080492
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.062711
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.046759
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.032621
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.020285
(401.43, 14.08, 246.13) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.45753
(401.43, 14.08, 246.13) (375.15, 7.54, 250.41) (1.36, 1.29, 1.33) Tools 12.76016
(401.43, 14.08, 246.13) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.75682
(401.43, 14.08, 246.13) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.75385
(401.43, 14.08, 246.13) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.75336
(401.43, 14.08, 246.13) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.75536
(401.43, 14.08, 246.13) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.75985
(401.43, 14.08, 246.13) (375.04, 8.79, 250.41) (1.40, 1.29, 1.37) Tools 12.76682
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185159
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422913
û(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681046
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961712
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259531
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585528
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943795
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33927
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.216511
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.186773
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.158835
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.132668
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.108242
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.085537
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.064524
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.045186
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.027501
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.011452
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.997022
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.990127
(401.43, 14.08, 246.13) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.42257
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18144
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418874
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676629
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956426
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253754
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579193
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936805
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.849077
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.819169
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.791003
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.764547
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.739773
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.716657
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.695173
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.675302
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.657022
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.640314
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.625164
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.611553
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.961912
(401.43, 14.08, 246.13) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.38986
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177729
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414887
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672311
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951241
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248084
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572984
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.518399
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.488293
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.459876
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.433117
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.407989
 (401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.384465
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.36252
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.342134
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.323283
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.305949
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.290115
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.275765
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.558071
(401.43, 14.08, 246.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 8.935612
(401.43, 14.08, 246.13) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.35938
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174128
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410953
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668031
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946115
(401.43, 14.08, 246.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242528
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.284876
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.256058
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.228871
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.203286
(401.43, 14.08, 246.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.179275
