¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(377.82, 7.13, 353.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186185
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.756133
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.835241
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.925438
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.084541
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517408
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782401
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071322
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.221206
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.088466
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.962151
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.935492
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.910378
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.886782
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.890609
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.933465
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.978227
Ş(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.031739
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.221594
(377.23, 7.17, 353.77) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.977522
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.318853
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.91958
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.79861
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.709598
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.699532
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.690989
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.683962
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.763543
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.852052
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.007084
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514481
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779205
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067822
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.212574
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.080112
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.954901
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.928269
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.90318
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.879608
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.883733
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.926483
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.971134
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.024757
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.214214
(377.23, 7.17, 353.77) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.952826
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.179635
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.840936
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.722213
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.639988
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.630016
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.621553
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.614593
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.694578
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.781478
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.932551
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511539
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776021
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064312
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.205782
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.073539
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.949018
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.922407
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.897339
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.873788
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.87802
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.92068
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.96524
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.018659
Ü(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.207764
(377.23, 7.17, 353.77) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.929824
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 8.048118
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.76552
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.648932
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.57309
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.563206
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.554821
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.547923
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.628249
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.713618
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.860837
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508592
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772805
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060786
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.20082
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.068739
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.944495
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.917902
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.89285
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.869313
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.873465
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.916053
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.960539
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.013437
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.202246
(377.23, 7.17, 353.77) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.908492
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.923813
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.693208
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.57865
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.508805
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.499009
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.490696
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.48386
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.564469
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.648376
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.791842
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505586
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769557
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057268
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.197685
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.065701
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.941329
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.914747
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.889706
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.866181
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.87006
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.912597
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.957028
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.009092
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.19765
á(377.23, 7.17, 353.77) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.888812
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.806261
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.623878
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.511248
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.447042
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.437327
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.429085
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.423838
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.503145
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.585659
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.725466
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502633
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766346
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053743
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.196368
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.064428
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.939517
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.912941
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.887908
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.864388
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.867808
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.91031
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.954704
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.005618
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.193979
(377.23, 7.17, 353.77) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.870769
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.695067
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.557419
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.446624
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.387714
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.37808
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.369905
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.366166
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.444199
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.525386
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.661621
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499628
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763036
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050165
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.196872
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.064915
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.939056
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.912483
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.88745
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.863932
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.866705
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.909188
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.953566
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.003016
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.191228
(377.23, 7.17, 353.77) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.854343
Ş(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.607554
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.493729
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.384678
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.330744
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.321186
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.313076
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.310733
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.387551
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.467474
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.600224
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496636
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759791
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046589
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.199193
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.067163
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.941216
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.913371
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.888334
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.864814
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.866748
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.909233
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.95361
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.001283
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.189396
(377.23, 7.17, 353.77) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.83952
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.544788
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.432706
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.325314
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.276052
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.266566
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.25852
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.25747
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.333131
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.411845
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.541191
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49359
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756489
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043003
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.203338
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.071173
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.945102
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.915605
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.890561
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.867032
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.867939
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.910443
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.95484
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.001184
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.188482
(377.23, 7.17, 353.77) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.826291
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.484685
İ(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.374261
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.268445
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.223569
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.214154
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.206166
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.206312
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.280868
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.358433
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.484448
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490555
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753211
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039432
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.209311
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.076953
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.9507
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.919188
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.894132
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.870591
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.87028
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.912819
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.957253
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.003637
(377.23, 7.17, 353.77) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.188486
(377.23, 7.17, 353.77) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 8.814642
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.427157
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.318307
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.21399
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.173227
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.16388
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.155949
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.157196
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.230701
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.307169
(377.23, 7.17, 353.77) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 7.429924
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487554
(377.23, 7.17, 353.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749883
