¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973479
(410.55, 14.05, 248.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.23331
(410.55, 14.05, 248.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 15.49916
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 5.000613
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.994258
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.988892
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.984507
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.981101
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.978668
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.977208
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.976719
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228697
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457745
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705645
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97966
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285009
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619823
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988587
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393742
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826078
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307261
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845409
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42075
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06977
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80747
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65318
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56907
(410.55, 14.05, 248.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.32805
(410.55, 14.05, 248.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.24703
(410.55, 14.05, 248.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.22244
(410.55, 14.05, 248.73) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.52472
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.99441
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.988066
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.982708
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.978331
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.974931
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.972505
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.971049
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.970563
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22582
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454666
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702294
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974095
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278913
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613135
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981168
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388347
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820158
ê(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300655
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838559
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41657
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06506
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8021
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64699
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56578
(410.55, 14.05, 248.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.32012
(410.55, 14.05, 248.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.23874
(410.55, 14.05, 248.73) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.21417
(410.55, 14.05, 248.73) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 15.38671
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.989195
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.98286
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.977509
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.97314
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.969745
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.967322
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.965871
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.965386
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223051
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451643
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699048
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968572
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272892
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60655
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973876
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380241
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81444
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294252
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831369
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41275
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06074
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79717
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64131
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.26015
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.22938
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.31386
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.35825
(410.55, 14.05, 248.73) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 15.46323
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.984964
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.978636
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.973292
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.968927
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.965537
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.963119
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.961669
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.961188
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220271
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448737
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695882
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964153
ê(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266954
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599991
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966682
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372228
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808869
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288081
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824459
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40928
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05679
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79267
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63612
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.03849
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.01282
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 11.9896
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.47161
(410.55, 14.05, 248.73) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 15.95642
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.981713
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.97539
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.970051
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.96569
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.962303
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.959888
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.958441
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.957961
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215615
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445368
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692851
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960829
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261081
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593552
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959588
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364401
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803525
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282086
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81771
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4061
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05323
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78858
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63145
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.22948
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.13296
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.10947
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.58945
(410.55, 14.05, 248.73) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 15.34373
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.979438
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.973119
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.967782
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.963425
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.960041
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.957627
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.956182
â(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.955702
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211053
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440449
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68877
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95762
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255307
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587223
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952591
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35663
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798326
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276323
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811239
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40329
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05001
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78493
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62724
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.36625
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.25795
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.23419
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.26218
(410.55, 14.05, 248.73) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 16.13413
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.978137
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.97182
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.966486
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.962129
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.958746
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.956334
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.954889
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.954411
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206583
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435584
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683523
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952713
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249611
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580972
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945666
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348989
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793318
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270723
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804966
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4008
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04722
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78176
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62355
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.50875
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.38799
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.36393
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.34237
(410.55, 14.05, 248.73) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 17.09953
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.977808
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.971492
Ü(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.966159
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.961802
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.95842
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.956007
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.954563
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.954085
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202202
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430854
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67837
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947126
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243988
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57481
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938867
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341438
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788513
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265343
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798915
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39866
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04478
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77897
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62037
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.65724
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.52328
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.49893
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.47709
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2369
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.978452
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.972135
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.9668
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.962443
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.959061
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.956648
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.955203
(410.55, 14.05, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.954724
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197893
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426206
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673347
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941654
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238486
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568727
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932202
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334015
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780549
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26016
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793118
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39333
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04273
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77665
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61768
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.812
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.66407
é(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.6394
(410.55, 14.05, 248.73) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.61728
(410.55, 14.05, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21449
