¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(369.62, 9.22, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14673
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50244
‡(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42395
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41114
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53115
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87716
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321969
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82733
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39275
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02947
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75178
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57795
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5133
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57612
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72393
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20925
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04031
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362401
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872469
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44354
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08697
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81732
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65334
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60282
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68076
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00061
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55285
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87156
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402617
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917446
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49408
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14418
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88268
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72861
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69248
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78559
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06162
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90848
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70434
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442618
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962172
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5444
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20124
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94782
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80373
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78222
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89067
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11647
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02728
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55095
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482365
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00664
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59449
ˆ(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25801
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01274
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87857
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87202
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96916
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16922
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11054
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71025
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52184
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05082
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64427
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31452
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07736
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95321
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96182
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04066
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23884
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1937
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87162
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561045
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09474
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69374
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36939
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14169
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02752
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05158
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11182
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32212
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27404
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03509
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49792
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599936
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13836
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74292
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41882
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19574
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09479
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13448
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18271
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40512
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35146
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16107
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62193
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638518
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18162
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79175
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46788
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24859
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15602
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19834
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26518
‚(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49592
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43612
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26969
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74727
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676792
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22452
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84019
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51648
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30084
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21654
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25924
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3501
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62563
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65751
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49652
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96088
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71467
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26702
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88295
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56465
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35241
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27633
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3193
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43494
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80565
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88053
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77269
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22411
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752174
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30917
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92502
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61236
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4033
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33359
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3785
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5196
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98721
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10512
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05631
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47133
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789303
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35082
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9666
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65954
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4535
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38353
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43681
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60405
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17022
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33108
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33442
…(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72454
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82601
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38972
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00769
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70623
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50292
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43262
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4942
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70707
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35466
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55835
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56212
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98383
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862292
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4257
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04825
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75237
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55492
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48086
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55061
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84984
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51774
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76132
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74597
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18921
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898106
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46118
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08833
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7979
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60712
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53836
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62123
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96082
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65388
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95416
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92704
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928854
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49619
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12782
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84284
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65866
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59807
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69116
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07112
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79897
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14631
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11136
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95652
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53062
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16676
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88714
„(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70952
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.657
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76022
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18067
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95397
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22806
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29893
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983593
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56456
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20509
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93077
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75965
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71513
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83878
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28934
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10838
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29105
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51976
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01004
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59728
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24279
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97373
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80899
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7724
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92778
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39708
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2621
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48438
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74509
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03589
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62638
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27985
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01596
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85754
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82883
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01586
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50103
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38584
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71461
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9726
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0611
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65479
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31625
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05748
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90531
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88424
(370.46, 9.61, 322.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09775
