¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ø(378.57, 8.12, 340.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997257
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596963
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815002
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078733
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374182
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701153
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064929
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470969
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864917
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158216
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475986
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823031
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205904
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625505
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80554
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67783
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19613
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08667
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5188
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76338
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.78974
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.303712
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.432384
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.569953
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.717252
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.87537
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.038649
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211742
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.398225
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59972
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818022
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079476
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374984
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702067
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065942
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473175
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883822
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178605
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500999
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854182
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23988
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662682
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00223
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65521
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17428
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05904
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48275
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.6976
‡(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.66108
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.301041
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.429563
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.566922
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.714035
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.87185
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.041164
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214417
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.401109
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602844
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821397
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080575
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3762
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70336
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067442
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474834
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903778
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204142
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531015
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886811
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275441
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701639
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55733
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63451
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15479
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03441
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45062
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.22992
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.23133
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.29854
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.426937
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.564107
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.710971
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868642
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.038206
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217438
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.404359
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60631
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825159
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081993
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377758
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705113
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069336
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476977
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884103
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233088
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562363
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920889
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312658
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742352
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60423
‰(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27899
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13765
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01274
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42237
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63236
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.296249
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.424443
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.561469
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.708178
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.865637
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.034977
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217594
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.407922
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610193
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829346
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083751
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379695
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707265
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071764
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452504
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831419
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263281
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595089
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956459
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351447
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784891
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65275
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88191
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12284
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99403
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39799
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59926
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.294151
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.422221
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.55906
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.705616
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862851
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031985
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214394
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411588
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614405
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833912
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085849
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381985
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709814
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067784
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406159
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780193
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214054
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629153
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993538
ˆ(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391926
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829292
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70296
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50872
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11035
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97826
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37744
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57137
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.292202
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.420155
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.556851
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.703241
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.860355
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.02929
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211464
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.408453
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618991
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838881
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088288
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384693
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712783
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026765
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361082
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730301
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151479
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646985
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032154
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434108
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875522
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75491
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15744
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04284
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96541
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3607
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54867
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.290478
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.418288
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.554879
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.701149
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.858057
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.026825
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.208822
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.405591
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618923
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844247
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091052
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387711
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686325
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986835
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317171
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681798
‚(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090576
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578386
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072315
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477983
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923687
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80858
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0002
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6108
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95548
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34776
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53112
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.288917
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.41661
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.553123
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.699231
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.856021
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024657
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.206483
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403018
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61616
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84797
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094159
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379194
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650815
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947983
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274409
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634628
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033987
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511716
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055045
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523684
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97381
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86407
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90006
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19292
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94845
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33861
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51871
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.287529
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.415146
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.551521
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.697532
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.854214
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.022726
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.204391
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40077
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613717
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84532
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097594
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347434
(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616191
Š(379.06, 8.16, 340.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910112
