¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ó(427.30, 14.97, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764807
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.57294
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034949
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275691
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538471
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821331
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121621
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.451475
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820667
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22965
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693079
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.207134
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.780261
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42897
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15093
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96756
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92216
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09829
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42862
¡(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.11489
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14482
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.59988
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037641
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279132
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542225
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824652
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125254
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455708
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825413
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235608
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.699752
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.214066
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.787707
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4385
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16066
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97908
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93777
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11389
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44807
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14042
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.17429
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.64262
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.7824
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040682
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282577
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545983
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.828026
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12895
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460047
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830211
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241605
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.706468
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221087
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.795131
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44816
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17061
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99087
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95557
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12972
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46798
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17232
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21098
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.68888
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.81924
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043854
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286026
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549744
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831457
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132707
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464431
Ê(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835061
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247643
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71323
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228199
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.803288
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45794
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18079
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00293
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97358
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14592
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48836
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20512
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24842
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.73614
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.85769
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452728
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707954
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978245
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271788
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5927
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948598
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22181
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411171
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.777457
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.235402
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.811958
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46783
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1912
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01527
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99181
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16251
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5092
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23839
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28663
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.77703
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.89775
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45404
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709421
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980401
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274142
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595283
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954234
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360434
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807307
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292951
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.742126
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.945752
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47785
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20183
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02787
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01025
ñ(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17947
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5305
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27211
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.32102
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.81143
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.9303
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455401
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710877
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982606
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276576
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597943
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95986
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366658
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815095
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301661
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847119
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46272
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90374
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24416
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04074
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02891
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19681
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55507
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30631
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.35595
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.8485
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.96015
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456761
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712373
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984864
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279055
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600632
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965498
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372925
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822972
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310485
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857037
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47393
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15241
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90862
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21811
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04776
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21452
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58105
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33789
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39358
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.88857
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.99174
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458168
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713852
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987163
˜(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281576
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603395
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971127
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379218
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830895
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31938
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867011
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48525
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16003
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91736
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8262
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36092
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23261
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60856
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36758
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.43364
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.93122
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459535
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715372
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989558
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284143
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607548
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976821
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385497
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838957
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328331
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877119
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49667
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16791
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92636
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84359
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9154
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6685
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63639
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39949
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47451
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.98519
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460939
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716897
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991967
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286775
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612678
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982499
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391773
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847041
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337373
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887313
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50824
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17601
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93558
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86116
œ(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92794
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13079
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06551
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43198
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5162
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.04017
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462331
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718414
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994407
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289442
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617845
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988206
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398105
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85418
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34652
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897594
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51655
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18427
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94508
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8789
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94084
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15565
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71889
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60559
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.55872
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.09085
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463748
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719935
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996912
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292191
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622979
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993862
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404433
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861224
(426.63, 14.96, 246.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355732
