¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32122
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.921887
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325645
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.864022
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.500795
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24951
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14128
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26606
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75741
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79197
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 18.4232
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 18.42535
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.35969
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.37174
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.38758
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.40724
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.43073
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.45808
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599236
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799757
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038408
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267094
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508435
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818441
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118043
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461699
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891987
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287276
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.815151
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450063
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17924
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.067
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17848
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58823
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61112
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 18.63341
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 18.58668
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 18.58907
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.41634
›(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.42849
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.44444
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.46422
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.48784
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.51533
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589552
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787693
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02527
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250958
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490809
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799021
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092112
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435255
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86231
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.249985
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.767041
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.399801
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11008
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99349
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09161
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42116
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4435
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56457
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 20.27972
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.48936
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.50544
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.52535
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.54911
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.57676
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580103
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775699
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01221
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235158
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473306
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779739
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066665
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409006
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825412
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.213017
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.719686
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350006
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04204
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92077
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00546
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24511
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16133
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65556
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.55444
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.57064
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.59069
(400.73, 12.36, 329.23) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.61461
²(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57088
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763774
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999228
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219691
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455925
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760596
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041695
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382946
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789066
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176376
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.675271
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300685
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.975084
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84882
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92004
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04321
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88424
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64722
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56189
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751923
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986329
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204556
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438666
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.741597
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017199
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357085
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.753357
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.140066
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.632882
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.251842
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.909217
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77765
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83536
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84474
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63607
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63804
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553128
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740145
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973513
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189752
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421538
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722742
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993177
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331424
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718281
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10409
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590879
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.203478
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.84442
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70727
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75145
»(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1622
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39614
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62799
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544595
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728445
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960782
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175277
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404536
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704035
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96962
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305964
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683827
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068449
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.549262
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.155593
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.784671
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63767
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66829
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05148
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16038
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61707
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53629
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716822
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948137
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16113
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387665
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685475
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946529
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280708
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649993
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033144
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508035
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.108192
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.72656
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56886
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5859
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94205
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92883
(400.73, 12.36, 329.23) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 20.77904
(400.73, 12.36, 329.23) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 20.87622
(400.73, 12.36, 329.23) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 20.97843
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528214
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705277
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935582
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147309
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370928
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667068
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923902
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25566
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616775
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.998179
Õ(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467203
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061159
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.669057
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50083
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50429
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83392
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70143
(400.73, 12.36, 329.23) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 20.20714
(400.73, 12.36, 329.23) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 20.29822
(400.73, 12.36, 329.23) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 20.39411
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520367
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693813
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923116
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133814
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354326
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64699
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901733
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230822
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584162
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963557
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.426764
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007887
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.612153
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42923
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42347
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7271
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47816
(400.73, 12.36, 329.23) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 20.27776
(400.73, 12.36, 329.23) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 20.27413
(400.73, 12.36, 329.23) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 20.27446
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512748
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683772
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910742
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120643
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337859
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626926
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88002
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206196
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552154
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.929278
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386725
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.955456
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.555858
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35452
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34345
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62158
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20775
(400.73, 12.36, 329.23) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 19.22336
(400.73, 12.36, 329.23) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 19.26839
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96437
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505355
Ç(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675875
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898462
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107794
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32153
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607274
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858758
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181782
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520741
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895343
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347084
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.90386
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.50017
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28102
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26422
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51737
(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93569
(400.73, 12.36, 329.23) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 19.08849
