¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(398.80, 14.24, 245.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85015
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.287159
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102797
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34156
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601094
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884202
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.521773
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.421564
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.379355
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.354713
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.331497
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.309686
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.289258
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.27017
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.252431
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.236023
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.220894
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.207055
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.194508
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.183196
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.173155
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.164337
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.156764
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.150395
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.152143
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.178925
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.241185
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.430779
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097136
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335412
’ (399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594419
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.62378
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.426714
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.356392
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.321971
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.297977
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.275416
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.254212
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.234381
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.215889
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.198703
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.182828
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.168231
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.154905
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.142841
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.132008
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.122421
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.114062
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.106901
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.100952
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.102312
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.124803
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.174291
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.27232
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091513
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329319
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587754
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.513921
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.386024
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.324249
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.292539
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.26897
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.246793
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.225976
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.206527
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.18839
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.171559
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.156027
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.141767
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.128767
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.117031
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.10651
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.097222
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.089159
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.082294
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.076634
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.077875
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.098702
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.143747
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.227716
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0859
” (399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323234
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581166
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.494689
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.375263
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.31547
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.284444
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.261156
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.239253
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.218721
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.199522
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.181661
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.165089
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.149816
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.135808
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.123058
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.111556
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.101281
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.092229
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.084397
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.07777
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.072336
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.073592
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.094152
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.138503
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.220541
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08033
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317177
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574589
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.522977
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.390765
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.328092
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.296209
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.273119
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.25144
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.231104
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.212129
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.194466
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.178119
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.163061
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.149258
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.136724
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.125432
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.115374
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.106546
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.098929
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.092525
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.087314
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.088742
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.11028
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.157188
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.246746
 (399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074806
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311181
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568077
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848101
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.438046
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.365001
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.329885
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.306993
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.285497
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.265368
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.246582
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.229126
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.212995
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.198133
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.184559
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.172253
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.161197
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.151384
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.142796
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.135433
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.129296
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.12435
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.126168
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.150546
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.205318
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.32546
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069323
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305254
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561596
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841033
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.553084
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.438477
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.39357
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.370817
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.349586
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.329744
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.311244
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.294086
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.278269
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.263734
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.250515
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.238551
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.227871
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.218439
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.210258
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.203324
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.197598
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.193108
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.195953
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.228108
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.310682
è(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063863
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299336
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555148
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834021
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1391
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474235
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.525635
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.497765
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.477633
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.458951
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.441677
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.425782
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.41128
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.398149
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.386404
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.375973
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.366892
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.359142
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.352752
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.347693
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.343955
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.341558
(399.19, 14.11, 244.86) (381.25, 7.91, 254.18) (0.81, 2.16, 0.81) Human 6.351285
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058468
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293475
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548781
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827044
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13147
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465827
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834694
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243608
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699331
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155606
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580257
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0835
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65854
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17909
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12501
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97838
(399.19, 14.11, 244.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.77633
(399.19, 14.11, 244.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.74954
(399.19, 14.11, 244.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.72571
(399.19, 14.11, 244.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.70482
(399.19, 14.11, 244.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.68685
(399.19, 14.11, 244.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.67178
(399.19, 14.11, 244.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.75525
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053098
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287628
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542423
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820127
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123909
Ò(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457498
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825477
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233344
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687866
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138695
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561721
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02788
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57213
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13639
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29793
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87799
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74582
(399.19, 14.11, 244.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.97123
(399.19, 14.11, 244.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.95297
(399.19, 14.11, 244.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.93766
(399.19, 14.11, 244.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.92529
(399.19, 14.11, 244.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.91585
(399.19, 14.11, 244.86) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 15.69403
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047773
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281848
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536147
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813265
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11635
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449206
(399.19, 14.11, 244.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816322
