¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ó(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432926
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515681
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774475
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056134
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36374
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700911
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072143
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482701
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939067
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323227
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733599
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09646
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41918
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95849
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5959
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.70837
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.68119
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.65658
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.63452
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.615
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.59799
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.58347
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.57144
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.56188
é(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.55478
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.55013
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.54792
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.54817
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.55086
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510628
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769019
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050186
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357213
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693733
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064243
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473905
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924013
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297417
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705383
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0883
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42091
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99363
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63537
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.77687
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.74889
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.72351
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.70071
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.68045
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.66272
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.6475
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.63478
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.62455
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.61679
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.61149
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.60866
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.60828
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.61036
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505609
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763525
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044217
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350691
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686621
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056314
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465174
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900873
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272198
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677814
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08116
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45312
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02959
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63838
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.89123
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.86298
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.83736
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.81434
ë(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.79388
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.77598
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.76061
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.74777
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.73742
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.72958
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.72422
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.72135
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.72095
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.72304
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500593
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758108
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038283
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344203
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679496
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048466
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456476
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878283
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247577
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650932
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07502
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48603
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04905
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60974
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.118
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.08818
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.06105
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.03656
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 13.01469
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.99543
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.97876
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.96464
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.95309
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.94407
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.93758
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.93363
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.93219
(428.51, 15.06, 245.95) (454.84, 9.03, 251.88) (2.44, 2.61, 2.44) Tools 12.93328
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495592
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752674
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032383
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337737
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672378
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040626
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447788
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856218
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223614
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624705
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06434
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51934
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02404
·(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58206
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72159
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66917
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61354
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84843
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43829
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34796
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71993
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1105
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490607
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747271
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026478
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331285
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665299
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032837
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43913
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834735
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200172
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599138
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03633
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49737
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99991
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55532
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76134
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76292
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7366
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03738
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63115
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32925
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70047
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09025
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485668
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74188
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020608
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324899
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65829
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025082
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43057
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813786
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177369
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574248
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01447
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47625
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97665
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54138
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80032
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87379
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93708
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23156
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83023
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31391
¹(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68451
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07365
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480745
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736548
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014798
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318507
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651271
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017385
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421971
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793324
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155142
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552193
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995507
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45592
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95424
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66174
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83847
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0217
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10092
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43298
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94902
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3019
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67206
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08405
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475815
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731202
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00898
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312155
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644294
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009691
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413494
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773439
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133495
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535484
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976094
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43632
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9327
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78095
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87583
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20682
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24937
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69918
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94069
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30208
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71897
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15836
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470916
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725872
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003189
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305821
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637369
¹(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002036
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404998
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75409
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118163
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519319
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956798
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41751
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91198
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89883
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83815
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39742
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40206
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97393
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97479
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37382
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79397
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45982
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466058
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720613
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997427
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299531
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630441
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99443
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396575
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737985
(428.51, 15.06, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103909
