¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ó(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53415
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205407
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706316
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20441
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58088
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98842
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52021
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.98133
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.95883
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.93137
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.63524
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.57322
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.55487
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.54543
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.53807
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.25109
(338.00, 7.69, 338.51) (312.58, 1.07, 320.11) (0.81, 2.16, 0.81) Human 23.48407
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141048
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374381
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627448
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902885
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203665
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533405
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89634
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297745
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743933
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203631
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704363
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19727
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57318
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9889
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56601
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.88812
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.8658
¬(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.26797
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.95407
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.84206
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.82031
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.80075
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 10.78335
(338.00, 7.69, 338.51) (312.58, 1.07, 320.11) (0.81, 2.16, 0.81) Human 23.13882
(338.00, 7.69, 338.51) (312.58, 1.07, 320.11) (0.81, 2.16, 0.81) Human 23.12838
(338.00, 7.69, 338.51) (312.58, 1.07, 320.11) (0.81, 2.16, 0.81) Human 23.12874
(338.00, 7.69, 338.51) (312.58, 1.07, 320.11) (0.81, 2.16, 0.81) Human 23.46792
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147283
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381084
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634778
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91087
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212395
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542966
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906931
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309467
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752356
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20217
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70274
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19114
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56656
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0313
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61312
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48746
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.77648
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.62881
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.29529
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.12717
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.10457
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.08422
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.0661
(338.00, 7.69, 338.51) (312.58, 1.07, 320.11) (0.81, 2.16, 0.81) Human 23.22852
(338.00, 7.69, 338.51) (312.58, 1.07, 320.11) (0.81, 2.16, 0.81) Human 23.20914
(338.00, 7.69, 338.51) (312.58, 1.07, 320.11) (0.81, 2.16, 0.81) Human 23.20409
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153533
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38791
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642184
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918927
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221199
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552634
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917611
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321325
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751256
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200972
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701358
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18592
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56097
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07487
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66149
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59291
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 12.0682
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.9169
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.89763
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.42997
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.40646
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.38527
(338.00, 7.69, 338.51) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 11.36636
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159893
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3948
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64965
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927069
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230112
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562447
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928383
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333269
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750417
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200033
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700333
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18167
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58686
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11962
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71123
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62621
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51428
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37751
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66798
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84265
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166304
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40173
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657205
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935294
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239113
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572321
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939291
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343717
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749836
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199386
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699609
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17839
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62839
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16553
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7623
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63165
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52055
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4176
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82882
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30348
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172048
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40857
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664825
„(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943582
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248203
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582292
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950336
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343414
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749516
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199027
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699184
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18109
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67097
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21269
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81473
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63795
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52775
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5372
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10318
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76547
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174271
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413317
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670061
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949584
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255055
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590137
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959344
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348631
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754154
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20295
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70228
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21732
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7132
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26104
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86856
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64507
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53589
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65965
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28507
(338.00, 7.69, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22721
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407164
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589051
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714455
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846081
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98436
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129794
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282832
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444036
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61412
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793654
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061989
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351459
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637092
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934368
ğ(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258183
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6947
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17648
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73213
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37626
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0835
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0714
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33926
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84331
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85823
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28571
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397122
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580997
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710898
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842365
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980495
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125735
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27857
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439605
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609415
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805106
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074554
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364918
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654722
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95331
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297874
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738302
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22465
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78569
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42522
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12892
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15429
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43921
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94833
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01987
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.50127
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385034
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563156
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707968
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839338
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977285
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122391
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275077
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435944
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605583
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817466
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08782
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37923
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673337
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973278
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338784
ï(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78329
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27435
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83807
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46709
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19483
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23973
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32955
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05056
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18708
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.72461
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368656
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5458
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705715
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836956
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974849
(337.98, 7.67, 338.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119786
