¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50472
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1763
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99105
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98641
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1293
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34361
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81274
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75789
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1453
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.58147
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078264
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357866
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665793
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985705
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305386
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653929
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.039045
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470456
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.976282
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.531149
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16912
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99223
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98337
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13207
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33774
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80481
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74426
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10661
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.72549
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080121
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359908
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668049
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985077
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301622
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649782
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034453
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.466895
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.969388
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523352
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1618
ë(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99296
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9801
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1344
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33187
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79683
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73036
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.06877
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.86755
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081828
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361785
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670123
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981673
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297889
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645666
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.029895
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.463259
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.962496
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.515557
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15435
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99325
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97661
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13626
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32602
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78878
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71697
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03177
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.98415
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083385
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363497
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672013
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978296
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294182
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641582
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025372
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.459548
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.955605
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.507766
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14677
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9931
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9729
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13697
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32019
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78068
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70975
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02363
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01542
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08479
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365043
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67372
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974943
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.290504
ğ(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.637528
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.020884
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455765
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.948718
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.499976
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13906
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99251
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97156
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1328
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31437
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77252
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70145
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.01743
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.04596
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.086045
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366422
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675243
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971617
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286854
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633507
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016432
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451909
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.941833
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.492192
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13123
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99148
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97199
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12863
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30857
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76431
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69209
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.01096
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.07577
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087146
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367634
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676192
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968319
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283235
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629519
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012017
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447227
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934956
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.484417
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12482
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99001
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97203
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12445
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30279
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75605
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68168
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.00422
æ(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088097
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368678
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676101
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965048
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279647
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.625566
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00764
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441108
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928085
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.476651
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12321
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9881
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9717
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12026
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29703
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74773
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.67021
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9972
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172482
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369554
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674796
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961805
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276089
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.621645
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0033
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434996
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.921222
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.468895
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12122
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98575
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.971
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11607
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29129
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73937
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6577
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.98992
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561888
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588755
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770394
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977959
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272563
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61776
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.42889
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914371
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.461151
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11887
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98297
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96992
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11187
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28558
¦(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73096
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64415
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.98237
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576251
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829441
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097221
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388332
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437577
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.693171
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.994739
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.422794
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.90753
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.453418
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11614
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97975
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96846
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10759
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27988
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7225
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62956
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97456
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590701
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843888
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112899
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405425
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736014
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10162
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.481818
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59486
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954993
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.445702
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11304
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97609
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96663
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10283
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27421
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.714
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61081
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96648
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95657
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605274
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858501
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128752
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422675
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753618
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121025
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526713
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96804
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475734
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05124
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31631
ø(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.972
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96443
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09808
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26856
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70546
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.58501
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95814
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9012
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61995
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701232
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882342
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151553
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444188
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785971
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162916
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587346
(349.46, 7.06, 364.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.066223
