¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028296
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.909915
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.0679
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.237419
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.419758
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616401
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829029
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059596
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310472
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584326
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884434
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214681
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579767
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985427
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438665
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948298
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525461
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18429
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94337
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82518
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81221
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94773
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.67188
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.65338
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.6374
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.62391
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.61291
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.60438
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.59832
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.899721
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.056961
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225699
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.407159
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602791
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814308
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043644
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293086
´(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565364
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863627
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191766
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554396
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957187
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407085
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912711
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485045
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13801
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88989
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76464
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72086
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88753
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.72174
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.70313
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.68705
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.67347
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.66239
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.65379
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.64767
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889702
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.046275
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214191
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.394794
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589473
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799915
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028024
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276074
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546794
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843277
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169359
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529616
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929617
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376205
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877973
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445623
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09293
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83775
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70373
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63729
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79519
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.77451
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.75578
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.73958
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.72591
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.71474
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.70607
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.69988
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.879911
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.035754
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.202948
©(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38271
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.576406
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785807
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012726
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259446
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528646
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82338
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147416
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505365
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902644
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346079
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844042
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407173
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04893
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78696
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64443
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58012
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69205
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83023
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81138
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79507
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.78129
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.77003
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.76128
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.75502
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.870303
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.025507
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.191952
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370858
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563672
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772003
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99777
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243172
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51087
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803915
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126047
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481714
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876359
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316639
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810955
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369636
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00605
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73747
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5867
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52481
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59188
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88897
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.86999
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85356
(342.07, 7.25, 370.45) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83967
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.53183
§(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.487
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.4449
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.860941
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015443
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181134
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.359248
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.551174
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758495
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983147
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227272
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493532
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784919
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105108
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458557
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850666
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287944
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778646
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333053
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964297
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68932
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53055
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47124
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.3674
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.34669
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.32846
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.31268
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.29933
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.2884
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.25931
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.21979
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.851726
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.005625
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170607
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.347929
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.53897
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745313
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968858
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211728
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476538
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766307
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084683
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436001
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825597
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259948
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747173
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297405
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923592
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64242
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47594
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.11281
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.0577
²(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.00541
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.9559
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.90911
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.86498
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.82348
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.78456
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.74817
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.842738
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995988
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.160293
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336857
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527032
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732422
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954876
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19655
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460008
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748189
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06474
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413987
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801146
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232657
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716469
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262691
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883961
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59677
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4228
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.65287
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.60139
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.5526
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.50644
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.46289
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.42188
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.38337
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.34733
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.31371
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.833975
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.98657
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.15024
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326027
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515386
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719834
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941242
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181747
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443822
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73049
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045279
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392494
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777271
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206043
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686604
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228845
¹(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845388
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55236
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.35389
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.33024
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.30889
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.28982
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.273
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.25843
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.24609
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.23595
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.22803
(342.07, 7.25, 370.45) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 11.2223
(342.07, 7.25, 370.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.825369
