¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(378.45, 15.43, 279.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545177
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.421076
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630159
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852221
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093285
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356354
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643194
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952847
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29427
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20495
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656492
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162564
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733463
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38239
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10634
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90518
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7844
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80215
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06526
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46615
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1362
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.01038
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.48058
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.70448
Ú(378.26, 15.41, 279.09) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 13.92724
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216352
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.408591
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616155
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83698
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076693
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338226
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623297
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930973
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270116
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645912
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623503
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125469
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691512
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33456
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05425
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84523
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71887
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72066
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97472
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6133
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01668
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.87263
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.31257
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.49068
(378.26, 15.41, 279.09) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.20167
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.204917
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396236
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602315
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821927
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060309
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320331
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603682
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909419
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24632
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620051
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03492
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088981
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650225
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28751
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00314
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78646
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65485
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64097
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25852
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33484
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90028
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74399
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.14973
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.26234
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.193601
¥(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384014
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588643
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807063
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044135
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302669
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584352
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888182
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222885
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594594
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006531
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467653
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.98702
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2413
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95307
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72892
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57241
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88007
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89071
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23797
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78705
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61915
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.98546
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0211
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.182405
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371923
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575139
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792388
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028172
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28524
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565305
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867262
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199807
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569532
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978599
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.436324
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951134
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.536076
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20445
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95807
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79592
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72332
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81039
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1436
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67691
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.498
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.82137
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.7965
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.171332
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359966
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561802
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777904
œ(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012416
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268046
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546541
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84666
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177085
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.544871
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95112
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405518
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.915857
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.49595
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15668
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90419
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73607
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66021
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73199
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05168
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5698
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38047
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.65504
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.57502
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.16038
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.348145
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548633
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763609
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996873
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251084
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52806
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826373
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154718
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520607
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.924092
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.375229
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.881189
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.456537
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10978
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85139
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6773
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59866
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65551
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96216
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46139
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25592
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49379
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.35502
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.149553
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336458
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535635
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749505
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98154
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234358
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509862
¡(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806403
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132812
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.496736
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.897516
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345456
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847124
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.41783
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06374
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79964
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61982
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53631
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58088
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87326
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35564
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13486
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.33111
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14299
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13885
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324907
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522806
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735593
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966418
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217865
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491945
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786748
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11142
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473259
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871388
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316195
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813842
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.379824
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01857
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74893
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56361
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47159
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50809
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78444
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25617
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02379
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17313
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.94604
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.128273
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.313494
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.510147
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721873
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951509
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201607
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474311
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767407
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090352
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450177
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845705
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287445
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.781549
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.342512
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.974239
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69926
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50866
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40983
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4371
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69472
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1595
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9161
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02368
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.76894
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.117821
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.302218
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.497659
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708344
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936811
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185585
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456959
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748381
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069602
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427483
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820466
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259203
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.749868
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.30589
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930749
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65061
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45495
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35042
(378.26, 15.41, 279.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36883
