¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(436.62, 14.03, 286.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561474
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096067
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551542
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063208
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639538
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29436
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06114
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94365
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52251
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60325
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16148
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60392
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70913
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40086
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89604
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.733
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92534
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.516151
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149388
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401935
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677459
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979176
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305466
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677386
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084194
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538296
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048281
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625069
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28251
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03868
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91742
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62592
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63751
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36235
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58198
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69369
°(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38449
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04441
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79211
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08752
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511423
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142748
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394659
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669548
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970483
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298053
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666817
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072424
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525093
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033417
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608161
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26321
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0164
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89139
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83694
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67283
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66587
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55817
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68117
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37103
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11564
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85522
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25534
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506722
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721959
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387484
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661667
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961858
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291029
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656285
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060707
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512014
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018665
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591438
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24406
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99424
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86554
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86899
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70922
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54363
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61147
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67155
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36073
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17827
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92237
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66304
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502052
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716892
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380342
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653832
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953277
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281699
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645825
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04908
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498962
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004002
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574808
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22503
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9723
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83988
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85296
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74675
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5267
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40503
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66484
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37509
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24468
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99359
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79898
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.497411
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.711856
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944917
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646057
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944774
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270411
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635434
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037495
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48606
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989437
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5583
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2026
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95049
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81443
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81369
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78539
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51166
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20496
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66101
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46392
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31496
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06899
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94076
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6716
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.4928
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706853
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939472
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638344
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93626
«(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259219
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625104
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026047
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473172
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97496
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541885
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17825
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92887
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78919
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77468
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82512
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4986
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1475
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66011
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55637
(436.72, 14.04, 286.18) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.52446
(436.72, 14.04, 286.18) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.51233
(436.72, 14.04, 286.18) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.50362
(436.72, 14.04, 286.18) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.49834
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.488219
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701885
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934065
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187212
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927838
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248114
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61315
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014624
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460438
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960604
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524179
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15403
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9074
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76416
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73593
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86596
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48746
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13533
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69061
(436.72, 14.04, 286.18) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.536
(436.72, 14.04, 286.18) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 18.90658
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29586
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24245
(436.72, 14.04, 286.18) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.49244
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483672
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696952
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928697
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180072
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919497
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237136
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59996
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003283
¤(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447765
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946346
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505056
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12996
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88609
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73931
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70167
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90794
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44177
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12532
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83702
(436.72, 14.04, 286.18) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 18.20966
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54961
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19024
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.451
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479156
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692054
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923367
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17272
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909973
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22625
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586801
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992039
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435206
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932227
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486121
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10603
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86082
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71471
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66786
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8883
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38507
(436.72, 14.04, 286.18) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.62505
(436.72, 14.04, 286.18) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.53724
(436.72, 14.04, 286.18) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.51662
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65069
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84875
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9797
(436.72, 14.04, 286.18) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.49615
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474674
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687192
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918079
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16543
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438045
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215472
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57373
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978887
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422732
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918201
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467415
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08223
­(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83327
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68654
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63445
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84256
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32883
(436.72, 14.04, 286.18) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.74868
(436.72, 14.04, 286.18) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.62522
(436.72, 14.04, 286.18) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.33725
(436.72, 14.04, 286.18) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.10426
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1651
(436.72, 14.04, 286.18) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 17.50237
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470226
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682369
(436.72, 14.04, 286.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910726
