¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(397.88, 11.73, 328.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801423
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8281
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922129
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016845
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104362
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195714
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291075
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39071
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494798
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602107
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708525
¼(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819801
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936177
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058005
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185615
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319422
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459752
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607054
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761872
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924656
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797873
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890762
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987838
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079906
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170413
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264899
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363585
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466719
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574516
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687315
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805368
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921229
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042504
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169508
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302613
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442298
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588877
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742862
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904828
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768541
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860332
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956245
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056402
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146092
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239701
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337479
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439673
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546445
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658219
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775159
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897668
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026094
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154505
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287045
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426004
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571927
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725247
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88647
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267447
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740095
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830819
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925644
¸(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024752
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12268
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215491
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312426
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413666
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519492
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630241
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746127
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867475
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994682
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128075
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268143
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411014
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556283
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708954
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86942
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038349
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712495
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802197
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895965
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993962
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096463
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19222
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288317
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388682
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493614
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603346
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718219
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838499
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964533
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096713
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235453
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381197
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534413
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693914
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853756
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02198
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685748
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774491
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867166
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964091
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065477
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16989
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265188
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364752
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468777
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577593
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691479
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810675
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935613
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066624
»(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204115
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348495
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500291
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660035
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828257
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005632
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183554
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.65982
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.747618
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839334
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935204
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035448
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140361
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243008
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341774
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444968
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552924
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665838
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784077
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907969
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037832
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174086
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317234
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467657
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625922
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792591
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968296
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153727
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.634763
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721618
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812376
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907193
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006358
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110149
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218802
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319805
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422221
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529298
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641315
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758621
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881479
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010287
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145433
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287318
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436476
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593318
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758503
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932624
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153316
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61048
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696454
¹(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786281
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880139
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978266
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080948
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188452
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298779
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400416
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506704
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61788
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734262
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856167
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983955
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118021
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258765
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40667
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562206
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725988
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914086
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178704
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463327
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586984
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67211
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761056
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853955
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951118
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052733
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159095
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270541
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379631
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48516
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595519
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711032
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832045
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958872
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091892
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231549
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378271
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532568
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694989
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939219
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205552
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492105
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564269
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648607
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736676
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828666
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924839
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025464
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130761
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241038
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356642
¸(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464599
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574212
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688923
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809041
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934975
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067008
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205596
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351243
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504327
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715905
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965725
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23391
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522506
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542315
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625849
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713101
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804226
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899528
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999142
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103397
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212625
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327039
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445078
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553928
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667844
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787199
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91223
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04334
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180953
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325526
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507286
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7421
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993668
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263781
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554568
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521113
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603904
(398.65, 11.81, 328.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690384
