¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(398.26, 13.94, 247.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90625
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.98046
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.25712
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77504
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.916467
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.911363
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.908195
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.90696
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.907655
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.910283
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.914846
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.921349
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.929795
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001969
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245718
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511423
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802127
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121162
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47504
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415427
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894793
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417648
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997982
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67885
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46166
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32992
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.32624
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.61535
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07266
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06998
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.938265
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.933162
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.929999
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.928773
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.929481
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.932128
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.936714
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.943243
¯(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.951722
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985149
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227415
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49144
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780223
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097097
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44842
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382191
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857579
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375367
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945825
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61923
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39282
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25766
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18543
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40677
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95653
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94958
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86683
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.969151
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.962099
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.956997
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.953839
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.952623
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.953349
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.956015
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.960624
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.967181
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.975696
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96841
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209205
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471563
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758169
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07317
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421962
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.808539
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82057
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333454
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897635
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56021
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32469
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18646
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10285
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31529
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84167
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83263
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70754
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.995048
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.987992
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.982892
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.979741
©(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.978537
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.979279
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.981965
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.986602
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.993192
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00174
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951759
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191094
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451797
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736109
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04939
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395674
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779333
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7838
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291929
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850785
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50175
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25495
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10928
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0215
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21799
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69486
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71911
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56103
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00773
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00654
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.0073
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01001
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01467
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.0213
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02989
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935192
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173084
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432146
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714192
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025753
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369556
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750329
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747274
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250809
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804425
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44393
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1832
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02604
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94144
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11807
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54586
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60836
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43925
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.29588
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.8966
¢(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.83047
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.82963
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.9382
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.05153
(397.34, 13.81, 247.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.06016
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918717
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155172
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412611
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692489
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002266
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343613
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721529
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142367
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210108
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758581
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38673
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11238
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94392
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86254
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01942
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39977
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48745
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32116
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8863
(397.34, 13.81, 247.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.11597
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.9594
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.89038
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.82581
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.88358
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.99325
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902334
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137369
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392902
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671263
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978933
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317848
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691565
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109995
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16978
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713188
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32996
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04243
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86298
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78486
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92198
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25653
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37002
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20665
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81663
(397.34, 13.81, 247.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.06784
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.9553
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.88633
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.85102
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.94019
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.05101
(397.34, 13.81, 247.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.47361
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886045
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119672
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373269
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650172
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955754
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292263
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661607
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077871
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543728
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668274
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27197
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97342
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78317
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70841
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82585
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11613
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25594
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09556
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74979
(397.34, 13.81, 247.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.58755
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.30961
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.95338
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.88444
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.89182
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.99953
(397.34, 13.81, 247.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.20633
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869853
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102084
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353771
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62922
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932737
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.266864
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633035
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045999
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.50796
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62384
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21758
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90535
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70451
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63267
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72031
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97849
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14511
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97978
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68579
(397.34, 13.81, 247.12) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.21864
Ÿ(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.02564
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.95365
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.89099
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.95272
(397.34, 13.81, 247.12) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.06166
(397.34, 13.81, 247.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.34734
(397.34, 13.81, 247.12) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.15761
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853761
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084609
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334411
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608407
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909879
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241652
(397.34, 13.81, 247.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60468
