¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(412.42, 14.14, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94282
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17126
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.16639
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.16545
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.16844
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.6892
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910356
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18519
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484311
Ã(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810978
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169233
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574404
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049173
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558477
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13066
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77792
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51594
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.76262
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.62411
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.84373
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.32751
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.1713
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.52365
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24314
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.22372
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.20829
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19681
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.18928
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.18569
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.18603
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19031
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19853
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.2107
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.77114
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917642
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193123
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492939
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820427
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179519
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574944
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005083
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505952
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07144
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71071
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43898
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.5893
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.60659
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.82261
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.30157
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.13867
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.4814
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.57112
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.85556
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924953
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201055
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501597
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829895
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189931
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603981
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059446
·(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516586
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0244
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64423
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36297
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.57426
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.58875
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.80111
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.27516
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.10548
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.43846
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.51339
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.94251
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932288
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209008
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510277
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83941
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200397
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64236
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114574
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577686
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09246
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66789
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.19042
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.55895
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.57059
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.77923
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.24831
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.07175
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.39482
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.45478
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.03202
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939622
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217002
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51899
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848936
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210856
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680761
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170486
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639673
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16155
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74537
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.00638
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.54338
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.55212
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.757
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.22102
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.03748
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.35053
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.39533
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.12414
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946985
³(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224988
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527712
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858497
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24125
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719265
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227173
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7026
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23171
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82411
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.83037
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.52755
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.53336
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.73441
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.19331
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.0027
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.30558
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.33505
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.21891
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954368
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233016
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536451
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868084
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275515
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75778
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284661
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766397
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30295
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.69422
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.66194
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.51147
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.5143
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.71147
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.16519
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.96741
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.26002
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.27398
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.31638
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96177
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241036
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545221
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877665
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309767
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796297
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342953
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831152
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3753
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.53249
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.6454
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.49514
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.49496
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.6882
Ã(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.13665
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.93163
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.21384
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.21214
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.41659
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969179
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249095
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553998
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906314
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344032
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834858
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388941
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896826
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.41113
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.37756
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.63123
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.47857
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.47534
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.66459
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.10773
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.89537
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.16707
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.14957
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.51959
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976577
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257178
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562795
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936925
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378258
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87339
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432701
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963432
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.26219
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.2291
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.61685
(411.92, 14.14, 246.26) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.08323
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.45544
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.64067
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.07842
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.85865
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.11975
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.08627
(411.92, 14.14, 246.26) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.21646
(411.92, 14.14, 246.26) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.09174
(411.92, 14.14, 246.26) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.20163
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.62542
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980443
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265227
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571608
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967481
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412473
Í(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911932
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476414
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03098
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.11939
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.08675
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.60228
(411.92, 14.14, 246.26) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.08488
(411.92, 14.14, 246.26) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.2009
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.61643
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.04874
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.82148
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.07186
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.0223
(411.92, 14.14, 246.26) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.2215
(411.92, 14.14, 246.26) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.09672
(411.92, 14.14, 246.26) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.20667
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.73414
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980669
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273298
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596004
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997996
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446641
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950444
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520145
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.0168
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.982433
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.950232
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.58751
(411.92, 14.14, 246.26) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.0883
(411.92, 14.14, 246.26) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.2044
(411.92, 14.14, 246.26) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.39206
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.0187
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.78387
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.02345
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.95767
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.692
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.66291
(411.92, 14.14, 246.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.6385
