¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(414.40, 12.97, 323.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34205
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657191
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136776
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674568
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28601
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77419
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31335
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478701
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853561
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227865
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64699
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125356
µ(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661706
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32836
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82087
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.365
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474487
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848818
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221976
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636517
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113638
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648531
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37128
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86816
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41734
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469923
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843604
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215869
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626998
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101617
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635011
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41339
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91609
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47047
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46507
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837928
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209629
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62006
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089349
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621173
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39602
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96468
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5243
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459926
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832075
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203169
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612952
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076775
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607044
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37749
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01391
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5789
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45449
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826048
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196546
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605586
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063946
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592617
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35784
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0638
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65744
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448732
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819899
·(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189756
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598075
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051142
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57786
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33707
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1144
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80897
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44271
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813599
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182772
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59036
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042529
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562822
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31523
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16561
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96148
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436393
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806641
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175646
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582436
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033706
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547497
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29225
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21749
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11489
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432449
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799303
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168317
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574327
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024698
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531879
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26826
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20283
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26914
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428904
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791674
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160839
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566063
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015504
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516648
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2432
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17293
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42402
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425148
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783692
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153183
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557606
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006084
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506135
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21711
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1432
¸(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38622
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421119
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776837
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148115
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555501
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007609
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51211
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19697
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12001
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1196
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421718
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778828
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157983
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566441
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019753
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525771
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17651
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09557
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9477
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54484
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423475
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780745
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167681
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57715
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031724
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539153
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15499
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06993
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93594
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21929
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424937
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782377
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177193
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587721
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043471
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552322
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15967
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04305
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92433
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90612
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426207
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78374
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179178
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598095
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055023
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565254
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17439
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01503
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91289
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60471
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427177
¼(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784843
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180381
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608247
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066359
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577943
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18859
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98579
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90156
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58465
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427927
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785646
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181308
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618209
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077474
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590375
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20238
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95543
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89038
(413.55, 12.76, 323.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5721
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665485
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928473
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218345
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539384
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817325
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109603
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429573
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781263
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169613
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600483
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081244
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620935
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771737
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844575
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920401
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999399
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08166
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16724
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25635
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34903
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47987
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68611
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90276
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13063
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37052
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62321
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91502
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22449
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711294
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978918
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274145
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558828
¶(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827608
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12084
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44191
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794865
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184633
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617224
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099962
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641985
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838005
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91198
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989055
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06927
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15283
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27061
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46292
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66472
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87659
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09927
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33352
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5802
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85064
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15191
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47135
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8106
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757693
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03007
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320446
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568473
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838091
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132282
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454439
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808664
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199917
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634251
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118983
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663393
