¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(407.69, 14.22, 243.10) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 12.72071
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.664558
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.659652
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.655662
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.652585
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.650419
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.64916
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.648808
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.649363
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316333
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56055
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825839
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123382
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450671
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811056
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209756
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653179
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110978
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64255
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24213
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86755
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58738
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43188
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38726
ì(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.36147
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.33654
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.46898
(407.69, 14.22, 243.10) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 13.89129
(407.69, 14.22, 243.10) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 17.20859
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.681288
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.676361
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.672354
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.669263
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.667086
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.66582
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.665464
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.666018
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316017
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560248
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825489
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122871
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450109
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810429
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209083
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65239
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10283
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631245
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22935
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85664
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54245
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38001
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33954
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.24172
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.13768
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.11268
(407.69, 14.22, 243.10) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.14646
(407.69, 14.22, 243.10) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 19.20113
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.699058
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.694109
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.690084
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.686979
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.68479
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.683516
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.683156
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.683709
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315741
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55995
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825166
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122368
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449533
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809829
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208394
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651643
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102726
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620049
ç(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21667
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8462
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49808
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32888
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29187
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.40798
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.29202
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.26669
(407.69, 14.22, 243.10) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 14.41405
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88573
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.717888
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.712916
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.708871
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.70575
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.703549
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.702267
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.701902
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.702454
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315511
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559685
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824884
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121878
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44903
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809226
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207725
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65091
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102792
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608986
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20412
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83626
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45432
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27843
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23313
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.58134
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.45269
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.42701
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32306
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00479
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.737797
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.732801
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.728736
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.725598
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.723384
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.722094
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.721723
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.722274
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315294
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559454
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824646
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121362
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448479
ò(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808647
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207065
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650156
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103031
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598022
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19172
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82686
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44246
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2287
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17523
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.76217
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.61998
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.59394
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30898
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12782
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.758809
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.753785
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.749699
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.746543
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.744317
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.743016
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.742641
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.74319
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315133
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559296
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824445
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120883
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447913
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.340294
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.316864
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.29483
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.274168
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.254855
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.236874
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81795
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43248
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17969
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11821
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.95082
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.79422
(407.69, 14.22, 243.10) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 13.7678
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29686
(407.69, 14.22, 243.10) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.79635
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.780944
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.775894
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.771784
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.76861
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.766368
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.765058
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.764677
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.765224
 (407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315009
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559138
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824282
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120437
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.141315
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.117295
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.094648
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.073347
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.05337
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.034697
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.017308
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 6.001186
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.986313
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.972677
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.960261
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.949054
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.939044
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.930223
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.92258
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.91611
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.804228
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.79915
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.795014
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.791821
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.789565
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.788244
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.787856
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.788403
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31492
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559027
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824186
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.958399
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.933805
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.910559
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.888639
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.868021
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.848683
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.830606
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.813768
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.798155
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.78375
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.770539
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.758509
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.747645
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.737941
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.729383
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.721966
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.715679
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.828686
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.823577
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.819417
– (407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.816203
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.813931
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.812599
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.812206
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.81275
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314842
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558978
(407.69, 14.22, 243.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824092
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.764771
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.740941
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.718417
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.697176
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.677195
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.658452
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.640929
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.624607
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.609469
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.595502
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.582689
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.571018
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.560478
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.551057
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.542748
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.535541
(407.69, 14.22, 243.10) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 5.529428
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.854346
(407.69, 14.22, 243.10) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.849206
