¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¤(327.06, 7.26, 384.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50013
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306009
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792253
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347262
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.968179
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6796
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51148
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49894
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6591
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04783
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80079
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.05294
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.89937
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017563
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261233
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526793
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817266
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134261
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484038
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873013
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306343
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792379
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.346588
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.96741
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6788
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51183
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49936
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65765
‚(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0484
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80238
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33963
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43399
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01755
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261219
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526779
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81725
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134342
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484292
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873296
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306659
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792446
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345894
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.966617
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67789
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51211
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49967
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65614
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04883
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98721
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32511
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43397
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017526
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261191
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526749
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81722
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134415
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484527
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873556
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306952
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792652
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345179
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.965802
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67695
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51229
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4999
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65458
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06988
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98694
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32288
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43344
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017488
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261151
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526705
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81717
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134484
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484746
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873801
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.307223
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.79296
›(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.344444
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.964965
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67599
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5124
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50003
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57099
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06941
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98635
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32068
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43247
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01744
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261097
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526647
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817106
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134546
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484949
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874025
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.307476
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793241
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.343688
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.964103
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.675
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51243
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3666
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56982
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06875
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98552
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31844
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43104
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017376
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26103
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526572
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817024
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1346
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485134
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874229
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.307704
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793499
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.342915
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.96322
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67398
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29373
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36562
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56869
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06783
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9844
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31623
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4291
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017302
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26095
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526484
à(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816929
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134649
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485301
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874416
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.307914
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793732
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.342119
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.962309
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38212
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29309
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36616
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56786
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06674
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.983
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31402
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 20.00198
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.96027
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.94124
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.926
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.91471
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.90732
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 20.04938
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017214
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260853
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526381
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816815
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134691
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485451
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874583
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308099
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793941
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341301
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63329
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38143
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2923
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36596
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57902
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06539
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98133
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 20.15639
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.84059
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.80977
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.79106
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.7762
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.76523
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.75809
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.82633
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017117
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260746
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526264
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816686
ñ(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134727
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485583
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874731
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308265
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794127
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97875
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63269
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38071
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29142
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36493
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59022
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06385
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97938
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30963
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.92381
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.88894
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.87037
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.85571
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.84488
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.83799
(327.20, 7.25, 384.41) (331.80, 1.40, 348.47) (0.81, 2.16, 0.81) Human 19.93016
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017004
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260624
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52613
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816542
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134756
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485699
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874859
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308406
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397834
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978231
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63206
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38004
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2904
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36369
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60139
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06207
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97712
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30741
(327.20, 7.25, 384.41) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.06573
(327.20, 7.25, 384.41) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.04047
(327.20, 7.25, 384.41) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.01956
(327.20, 7.25, 384.41) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.00297
(327.20, 7.25, 384.41) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.99069
(327.20, 7.25, 384.41) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.98271
(327.20, 7.25, 384.41) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.97902
(327.20, 7.25, 384.41) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.97961
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016881
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26049
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525984
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816381
„(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134779
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485796
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874967
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865082
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397171
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977688
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63148
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37934
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28925
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36233
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61261
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06466
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97466
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30522
(327.20, 7.25, 384.41) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 22.05578
(327.20, 7.25, 384.41) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 22.03052
(327.20, 7.25, 384.41) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 22.00961
(327.20, 7.25, 384.41) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.99302
(327.20, 7.25, 384.41) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.98074
(327.20, 7.25, 384.41) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.97275
(327.20, 7.25, 384.41) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 21.96906
(327.20, 7.25, 384.41) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.92202
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016745
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260344
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525824
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816203
(327.20, 7.25, 384.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134795
