¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(366.22, 7.03, 352.40) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.09368
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.330634
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.374202
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.538672
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.710948
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.14058
(365.41, 7.04, 352.70) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.22492
(365.41, 7.04, 352.70) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.52953
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.80045
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348438
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60604
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883986
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184675
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51093
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866028
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254028
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.112996
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.085632
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.060192
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.156715
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.312949
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.476487
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.970881
(365.41, 7.04, 352.70) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.0711
(365.41, 7.04, 352.70) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.39668
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.74864
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317334
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572576
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847872
Ê(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145596
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468451
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819817
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.937521
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.858209
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.831491
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.808167
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.950314
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.098928
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.311646
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.807397
(365.41, 7.04, 352.70) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 12.92295
(365.41, 7.04, 352.70) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.26787
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286654
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539581
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812271
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107053
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426651
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774269
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.646847
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.618894
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.592791
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.618745
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.754209
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.895763
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.169827
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.649821
(365.41, 7.04, 352.70) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.80184
(365.41, 7.04, 352.70) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.14295
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256428
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507038
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777164
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069075
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385471
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.566269
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.421078
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.393756
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.368237
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.438452
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.567706
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.702703
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.032846
(365.41, 7.04, 352.70) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.79866
(365.41, 7.04, 352.70) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.62817
(365.41, 7.04, 352.70) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.16588
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.22327
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226558
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474966
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742532
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031662
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344882
Ó(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.239635
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.208344
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.181623
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.156658
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.266682
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.390155
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.51906
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.900493
(365.41, 7.04, 352.70) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.64333
(365.41, 7.04, 352.70) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 13.4618
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.83111
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.93725
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.18184
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197134
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443293
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708458
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99479
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.241494
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.035499
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.007604
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.981451
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.989677
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.102883
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.220969
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.376479
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.772558
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.78072
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.56287
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.5398
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.66414
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.93984
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168094
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41212
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674867
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958502
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.944851
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.845239
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.817924
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.792315
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.83814
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.946563
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.059619
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.26392
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.648856
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.45788
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.2852
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.26243
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.4032
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.70696
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137702
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379777
Û(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640368
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921666
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.693678
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.665225
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.638466
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.613372
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.693307
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.797254
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.905609
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.154904
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.529208
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.15215
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.02058
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.99812
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.1537
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.48276
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106357
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34609
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604116
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.6859
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.522594
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.494708
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.468478
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.459033
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.554785
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.65454
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.758495
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.049293
(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.87511
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.86235
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.76822
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.74605
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.91498
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.26682
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075462
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312903
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568421
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.435174
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.360348
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.333002
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.307275
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.330204
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.422204
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.518028
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.622955
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.946954
(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.65425
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.58736
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.52736
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.50547
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.68643
à(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.05874
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04502
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280241
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.45836
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.234763
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.206312
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.179479
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.154235
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.206749
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.295224
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.387357
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.531893
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.847755
(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.44376
(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.5871
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.2973
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.28872
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.46749
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.85816
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015058
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248106
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.227562
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.087859
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.059932
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.033588
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.008802
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.088377
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.173537
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.262199
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.443515
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.751585
(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.26628
(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.38033
(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.69322
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.08474
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.25764
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.66473
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985518
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216421
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.012801
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.948122
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.920692
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.894818
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.895992
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.974815
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.056853
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.142253
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.357725
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.658328
(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.15138
(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.18306
ã(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.32034
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.88904
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.05641
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.47813
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956443
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.045274
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.843583
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.815076
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.788127
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.762701
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.789803
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.865809
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.944904
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.02723
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.274432
(365.41, 7.04, 352.70) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.567875
(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.04093
(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.02762
(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.1265
(365.41, 7.04, 352.70) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.26384
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.86333
(365.41, 7.04, 352.70) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.29806
(365.41, 7.04, 352.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927802
