¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(423.33, 14.72, 248.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561996
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38937
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.33867
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.33003
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.32418
Ä(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.32114
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.32089
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.32343
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.32876
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214037
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.399029
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59707
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746407
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905061
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155133
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511682
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8427
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142209
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456571
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757677
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878203
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004129
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135742
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273381
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417423
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568282
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287403
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28245
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7178
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19551
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.21843
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.20985
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.20405
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.20103
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.20077
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.20328
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.20856
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.191401
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374619
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565603
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713058
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869716
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070171
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416299
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805754
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113494
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431803
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709059
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827937
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952088
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081852
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217539
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359522
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508179
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676336
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15165
Ä(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54763
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0098
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.10292
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.09441
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.08864
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.08563
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.08537
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.08785
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.09307
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169073
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350545
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534856
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680505
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835217
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999804
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323601
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701111
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085351
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407654
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662165
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779449
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901906
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029917
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163734
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303692
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450274
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603789
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253247
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41021
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8317
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32175
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.98352
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9778
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9748
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.97452
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.97698
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.98216
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.146989
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326832
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.504812
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64873
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.80153
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964053
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233366
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599545
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012842
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378005
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616909
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732667
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853526
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979823
Ä(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11184
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249951
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394475
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545857
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704567
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27901
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68571
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13516
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87705
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87136
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.86838
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.8681
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87053
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87566
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125265
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30344
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475454
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617673
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768662
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929157
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145603
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500884
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901159
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348323
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573304
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687574
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806887
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931551
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061851
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198157
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340761
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490125
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646628
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217823
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54898
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97988
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45992
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.7692
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.76623
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.76595
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.76834
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.77343
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.103788
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.280347
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446791
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587407
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736594
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895164
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063973
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405051
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792905
Á(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23228
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53123
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644102
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761974
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885072
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013748
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148264
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28906
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436445
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5909
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752838
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41731
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83715
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2946
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.67118
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.66822
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.66793
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.67031
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.67535
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.082636
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.257577
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.418856
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557851
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705307
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.862011
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028715
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311973
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687968
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113042
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460128
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590023
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718706
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840303
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967408
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100282
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239296
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384871
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537332
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697162
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182742
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69985
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14544
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.57717
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.57423
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.57393
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.57628
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.58128
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.061773
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.235133
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391533
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529038
¼(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674809
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829641
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994407
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221527
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586113
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997613
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388055
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515222
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64838
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787868
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92286
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054131
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191485
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335246
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485826
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643633
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809228
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56768
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00197
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47585
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48412
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48382
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48615
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.49111
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.041174
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.213014
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364922
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.50089
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64503
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798077
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96091
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13437
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48737
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885844
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318397
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442951
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573308
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709857
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852956
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003121
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145501
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287588
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436337
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592288
(423.25, 14.73, 249.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755777
