¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(399.01, 12.59, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102438
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57496
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14414
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75902
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39307
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09842
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95983
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98166
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19471
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04154
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.41231
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.45723
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.63964
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.98828
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.47167
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.9157
·(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.540123
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06368
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57622
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14556
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76151
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39585
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64001
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6889
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46961
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25441
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93143
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44927
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.47918
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.66456
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.01681
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.4707
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74098
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.538877
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06347
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57709
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14652
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92272
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95905
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64298
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79086
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58315
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31537
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77676
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49686
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.50192
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.69037
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.04637
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.47171
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78863
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.537045
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06142
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57755
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69096
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30818
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96167
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6459
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8944
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66527
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37757
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.6984
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54564
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.52544
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.71708
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.07695
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.4747
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82739
À(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534633
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60265
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13608
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69244
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30984
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96422
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7979
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99959
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72317
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44104
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74353
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59561
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55429
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.74468
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.10857
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.47969
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85855
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06136
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60214
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13715
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69361
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31117
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96671
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99131
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1064
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78216
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30597
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78973
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64679
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60727
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.77319
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.14122
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.48665
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89804
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06035
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60105
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13799
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69454
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31216
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9691
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18694
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1772
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84235
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1862
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83787
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69918
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6615
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.80258
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.17491
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.49561
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95039
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05874
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59928
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13855
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69513
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31284
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97146
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38472
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23329
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90367
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14758
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89396
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75279
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71799
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.83289
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.20963
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27223
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05662
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59688
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13885
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69548
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31324
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01148
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58452
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28708
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92121
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19985
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95135
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8075
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77914
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88836
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.24541
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33226
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05389
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59387
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13888
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69556
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31329
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17115
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71572
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3326
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78406
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2533
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01006
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.86155
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84169
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9537
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.28222
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38149
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05062
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59021
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13865
€(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6953
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31159
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5908
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75794
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37903
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68798
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30795
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07011
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9168
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90565
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02054
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.32009
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43243
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04681
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58593
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13778
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69124
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3051
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0537
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80106
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42638
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64981
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36044
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1315
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97847
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97045
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.08887
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.37537
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48607
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04243
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57877
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13225
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68514
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29833
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28389
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84528
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46842
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69722
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41253
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19425
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04779
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.03491
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15871
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07009
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57151
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03411
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56825
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12651
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67875
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29121
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32528
ò(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89039
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35203
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74564
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46564
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25589
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11865
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.10078
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.23415
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14562
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65895
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02413
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55716
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1205
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6721
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54832
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36747
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93632
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25883
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79506
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51988
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31683
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.19107
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16806
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.31121
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22299
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74841
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01365
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54545
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11426
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66522
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88328
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41053
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98313
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19445
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84551
(398.98, 12.57, 328.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57525
