¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š (379.07, 14.41, 270.49) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.584115
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821673
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.354105
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.957684
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64625
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47605
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44297
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53342
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9194
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54461
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47321
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.83445
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.72171
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380703
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572995
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787204
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019757
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270003
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537696
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829991
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15233
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503573
Ÿ(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89536
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329304
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.81465
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.346188
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.949402
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63685
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46555
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42983
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51822
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90189
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52778
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4549
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.82395
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.72948
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378116
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570572
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784578
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016904
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266442
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533677
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825587
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147592
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498341
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889977
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323213
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807959
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.338645
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.941559
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62787
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45547
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41735
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50371
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88525
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51214
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43811
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81564
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.74002
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375632
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568227
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782039
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014144
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263004
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529808
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821348
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143044
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493318
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.884804
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.317383
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8016
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.331477
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.934153
¢(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61932
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44584
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40553
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4899
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86946
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49769
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42283
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80951
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.74079
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.373254
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565964
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779585
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011477
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259686
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526091
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817275
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.138688
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488508
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879843
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311816
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795574
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.324687
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.927183
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61119
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43668
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39436
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47709
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85453
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48442
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40905
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80554
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.74334
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370978
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.563779
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777218
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008905
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256495
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522522
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813366
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134523
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.483909
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875091
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306509
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789881
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.318272
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92065
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60349
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42799
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38385
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46546
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84044
 (379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47233
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39676
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.80375
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.74846
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.368807
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561674
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774939
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006296
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253425
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519105
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809672
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130548
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479523
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.870551
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301466
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.784518
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312228
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914554
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5962
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41975
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37398
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45457
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82722
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45997
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38598
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79329
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.75617
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36674
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559648
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772744
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003589
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250479
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515839
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806246
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126767
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475346
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866221
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296683
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779488
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.30656
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.908891
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58934
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41198
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36477
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44444
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81484
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44868
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.37669
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.78023
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.76644
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36478
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557704
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770639
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000998
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247658
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512725
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802977
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123177
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471383
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862106
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.292164
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774791
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301268
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.903666
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58291
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40466
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3562
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43505
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80331
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4385
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36806
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76904
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.78586
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.362925
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.555841
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768619
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998519
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244961
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509763
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799863
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11978
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467633
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8582
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287906
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770424
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29635
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898874
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5769
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39781
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34828
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42641
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79262
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42943
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36054
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.75973
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.79891
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.361173
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554058
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766688
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996156
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242389
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506951
¡(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796904
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116575
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464094
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854506
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283911
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.766389
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.291869
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89452
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57143
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39142
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34101
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41851
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78277
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42146
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35448
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.75229
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.81297
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359527
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.552357
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764845
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993906
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23994
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504292
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794102
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11356
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460767
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851025
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.280178
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762686
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287921
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.890595
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56703
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38549
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33439
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41136
(379.23, 14.38, 269.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77378
