¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207098
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40838
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.0943
(420.49, 14.85, 249.20) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 17.14423
(420.49, 14.85, 249.20) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 16.66237
(420.49, 14.85, 249.20) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 17.20775
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.00812
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 22.99787
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614867
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826385
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055065
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303707
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577113
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867871
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185147
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535569
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.923645
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353982
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.840801
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.402763
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04706
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78921
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6113
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4612
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69619
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18409
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92795
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13934
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54171
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.14806
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.1196
(420.49, 14.85, 249.20) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 17.1811
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.07638
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.06156
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.05126
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.618496
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830145
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059145
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308151
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582438
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872896
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190669
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542202
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93064
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361785
ú(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85092
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.414243
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06113
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80392
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6264
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63299
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72723
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22187
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95729
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19047
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67797
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.20661
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.17806
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.15408
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.13466
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.11977
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.10941
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622173
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833972
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063299
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312672
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587835
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878044
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196327
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548968
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937805
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369776
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.86121
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425918
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07542
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81779
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6419
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65565
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75892
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2501
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98769
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 18.14547
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 18.06099
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 18.04077
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 18.0242
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 18.01136
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 18.00218
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.99677
(420.49, 14.85, 249.20) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 23.17238
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6259
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837864
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067523
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317271
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592773
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883317
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202122
ü(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555875
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94514
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377957
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871673
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437792
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08993
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83146
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65777
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67866
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86877
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27378
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01908
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.98815
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.93153
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.90728
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.8867
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.86966
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.85617
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.84631
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.93203
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.629671
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841821
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071818
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321948
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597703
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888714
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208055
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562918
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952646
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386332
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882308
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.449863
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10466
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84547
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67443
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70205
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89467
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29815
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05344
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 18.05372
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.98669
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.9593
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.93557
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.91546
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.89896
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.8862
(420.49, 14.85, 249.20) (387.36, 7.89, 248.98) (0.81, 2.16, 0.81) Human 17.98532
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633387
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845841
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076181
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326974
Î(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602745
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894235
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214122
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569926
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960321
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.395208
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893112
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.462144
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11961
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8598
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69235
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72694
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92111
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32467
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10372
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35119
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00259
(420.49, 14.85, 249.20) (384.29, 7.87, 249.94) (0.81, 2.16, 0.81) Human 21.38087
(420.49, 14.85, 249.20) (384.29, 7.87, 249.94) (0.81, 2.16, 0.81) Human 21.34318
(420.49, 14.85, 249.20) (384.29, 7.87, 249.94) (0.81, 2.16, 0.81) Human 21.31076
(420.49, 14.85, 249.20) (384.29, 7.87, 249.94) (0.81, 2.16, 0.81) Human 21.28349
(420.49, 14.85, 249.20) (384.29, 7.87, 249.94) (0.81, 2.16, 0.81) Human 21.26109
(420.49, 14.85, 249.20) (384.29, 7.87, 249.94) (0.81, 2.16, 0.81) Human 21.42562
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637158
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849924
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080613
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332159
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607899
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899876
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220323
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576995
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.968163
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404463
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.904086
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.475824
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13477
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87445
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71063
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75042
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9481
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3562
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15499
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39469
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0352
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640991
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854071
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085115
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337403
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613163
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90564
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22666
©(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584214
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976175
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413896
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.915227
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.48967
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15015
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88944
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73087
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7733
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97563
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38845
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.09334
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43959
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0697
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644879
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858281
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.089686
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34271
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618539
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911526
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233232
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591582
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984353
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423501
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.926538
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503678
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16574
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90475
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75171
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79659
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00372
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42142
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13443
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48586
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10607
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.648824
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862552
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.094323
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348075
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624024
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917532
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240212
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5991
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.992697
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433282
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938013
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.517847
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18155
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92039
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77283
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8203
Á(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03235
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45831
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17648
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5335
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14441
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652826
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866883
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099026
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353499
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629618
(420.49, 14.85, 249.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923658
