¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(392.46, 14.12, 249.78) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 14.38284
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 12.61152
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 12.59093
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 12.57285
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 14.6644
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 14.64999
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 14.6482
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.62979
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.62398
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.62103
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.62093
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.62368
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.62928
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873125
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102173
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351068
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622483
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922692
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255865
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624256
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033725
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491413
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006266
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54121
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962407
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42387
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93445
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00797
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 12.54068
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 12.52018
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 12.50219
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 14.81269
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 14.82668
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 14.84358
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.6532
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.67567
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.7011
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.72948
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.76086
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.79526
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881378
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111094
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360785
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633089
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932078
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266216
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635752
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046516
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505773
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022486
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524588
ì(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946054
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40177
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91006
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 11.12205
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 11.10166
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 11.08351
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 11.06757
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 15.01496
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 15.02959
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.22349
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.85464
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.87788
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.9041
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.93334
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.96561
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 15.00096
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889647
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12008
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370574
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643767
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942885
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276597
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647275
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059379
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520184
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038753
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508642
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930464
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38186
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88667
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 11.2854
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 11.26168
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 11.24024
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 11.22107
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 15.2258
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 15.24111
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 14.02873
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 15.06465
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 15.0887
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 15.11578
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 15.14592
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 15.17914
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 15.21548
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897972
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129097
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380388
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654521
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954666
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287064
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658865
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072284
ë(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534674
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055093
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493334
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915623
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36561
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8642
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 11.73656
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 11.71187
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 11.68955
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 11.66959
(392.46, 14.12, 249.78) (415.89, 7.73, 232.34) (1.88, 1.40, 1.43) Tools 15.62224
(392.46, 14.12, 249.78) (415.89, 7.73, 232.34) (1.88, 1.40, 1.43) Tools 15.60664
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.84189
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 15.28368
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 15.30859
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 15.33657
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 15.36766
(392.46, 14.12, 249.78) (415.89, 9.12, 232.34) (1.88, 1.40, 1.43) Tools 15.57716
(392.46, 14.12, 249.78) (415.89, 9.12, 232.34) (1.88, 1.40, 1.43) Tools 15.58288
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906342
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138174
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390272
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665318
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966516
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297704
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670486
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08525
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549189
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071533
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478695
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90155
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35018
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84363
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86468
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 12.20203
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 12.17876
(392.46, 14.12, 249.78) (415.48, 7.58, 236.25) (1.97, 1.13, 1.76) Tools 12.15795
(392.46, 14.12, 249.78) (415.89, 7.73, 232.34) (1.88, 1.40, 1.43) Tools 15.67498
(392.46, 14.12, 249.78) (415.89, 7.73, 232.34) (1.88, 1.40, 1.43) Tools 15.6918
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.66258
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.65423
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.64855
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.64553
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.64518
(392.46, 14.12, 249.78) (415.89, 9.12, 232.34) (1.88, 1.40, 1.43) Tools 15.63436
(392.46, 14.12, 249.78) (415.89, 9.12, 232.34) (1.88, 1.40, 1.43) Tools 15.67287
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914734
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147323
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400208
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676178
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978436
é(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310855
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682128
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098257
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563782
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075379
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464708
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888225
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33561
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82759
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82267
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12207
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 13.68417
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 13.66291
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 13.64437
(392.46, 14.12, 249.78) (416.13, 7.73, 233.59) (1.88, 1.40, 1.43) Tools 13.62854
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.61539
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.60492
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.59712
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.59197
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.58948
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.58963
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.59243
(392.46, 14.12, 249.78) (416.13, 9.12, 233.59) (1.88, 1.40, 1.43) Tools 13.59789
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923195
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156491
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4102
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68711
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990433
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324066
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693823
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111292
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578438
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063172
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451359
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875651
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32185
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81246
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77829
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14312
(392.46, 14.12, 249.78) (414.30, 7.73, 233.94) (1.88, 1.40, 1.43) Tools 13.38433
(392.46, 14.12, 249.78) (414.30, 7.73, 233.94) (1.88, 1.40, 1.43) Tools 13.36558
(392.46, 14.12, 249.78) (414.30, 7.73, 233.94) (1.88, 1.40, 1.43) Tools 13.36099
(392.46, 14.12, 249.78) (414.30, 7.73, 233.94) (1.88, 1.40, 1.43) Tools 13.37631
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.32517
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.31694
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.31132
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.30829
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.30785
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.31001
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.32688
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.3634
Û(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931677
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165701
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420232
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698081
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00246
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337342
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707429
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124374
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593122
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051503
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438657
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862421
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3089
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79821
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73165
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16527
(392.46, 14.12, 249.78) (414.30, 7.73, 233.94) (1.88, 1.40, 1.43) Tools 13.55264
(392.46, 14.12, 249.78) (414.30, 7.73, 233.94) (1.88, 1.40, 1.43) Tools 13.56339
(392.46, 14.12, 249.78) (414.30, 7.73, 233.94) (1.88, 1.40, 1.43) Tools 13.5768
(392.46, 14.12, 249.78) (414.30, 7.73, 233.94) (1.88, 1.40, 1.43) Tools 13.5929
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.16642
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.39991
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.42373
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.45027
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.47954
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.51158
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.54642
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.5841
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9402
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174957
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430331
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709095
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014564
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350683
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722217
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137501
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607875
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040462
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426622
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849211
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29679
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78489
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76261
(392.46, 14.12, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18857
(392.46, 14.12, 249.78) (414.30, 7.73, 233.94) (1.88, 1.40, 1.43) Tools 13.7767
(392.46, 14.12, 249.78) (414.30, 7.73, 233.94) (1.88, 1.40, 1.43) Tools 13.78819
(392.46, 14.12, 249.78) (414.30, 7.73, 233.94) (1.88, 1.40, 1.43) Tools 13.80239
(392.46, 14.12, 249.78) (414.30, 7.73, 233.94) (1.88, 1.40, 1.43) Tools 13.81932
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.01392
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.62423
(392.46, 14.12, 249.78) (414.30, 9.12, 233.94) (1.88, 1.40, 1.43) Tools 13.64901
